occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
1196656,occ,,,19752,Anas crecca,species,133772,,Anas crecca,species,133772,Blancan,,4.9,1.8,50349
1196657,occ,,,19752,Colinus cf. suilium,species,290128,,Colinus suilium,species,290128,Blancan,,4.9,1.8,50349
1196658,occ,,,19906,Neophrontops n. sp. slaughteri,species,289745,,Neophrontops slaughteri,species,289745,Blancan,,4.9,1.8,50350
1196660,occ,,,19750,Amplibuteo n. sp. concordatus,species,289747,,Amplibuteo concordatus,species,289747,Blancan,Irvingtonian,4.9,0.3,50351
1196661,occ,,,20385,Amplibuteo concordatus,species,289747,,Amplibuteo concordatus,species,289747,Irvingtonian,,1.8,0.3,50351
1196662,occ,,,19654,Amplibuteo concordatus,species,289747,,Amplibuteo concordatus,species,289747,Blancan,,4.9,1.8,50351
1196663,occ,,,20384,Aquila n. sp. bivia,species,289750,,Aquila bivia,species,289750,Calabrian,,1.806,0.781,50351
1196664,occ,,,19659,Aquila bivia,species,289750,,Aquila bivia,species,289750,Blancan,,4.9,1.8,50351
1196665,occ,,,154722,Colaptes auratus,species,129808,,Colaptes auratus,species,129807,Late Pleistocene,,0.126,0.0117,50310
1196666,occ,,,154722,Ardea herodias,species,110948,,Ardea herodias,species,110948,Late Pleistocene,,0.126,0.0117,50310
1196667,occ,,,154722,Butorides virescens,species,368315,,Butorides virescens,species,289539,Late Pleistocene,,0.126,0.0117,50310
1196668,occ,,,154722,Eudocimus albus,species,368424,,Eudocimus albus,species,283111,Late Pleistocene,,0.126,0.0117,50310
1196669,occ,,,154722,Mergus sp.,genus,39627,,Mergus,genus,39627,Late Pleistocene,,0.126,0.0117,50310
1196670,occ,,,154722,Pandion haliaetus,species,368439,,Pandion haliaetus,species,368438,Late Pleistocene,,0.126,0.0117,50310
1196671,occ,,,154722,Buteo cf. jamaicensis,species,129162,,Buteo jamaicensis,species,129161,Late Pleistocene,,0.126,0.0117,50310
1196672,occ,,,154722,Buteo swainsoni,species,161515,,Buteo swainsoni,species,161515,Late Pleistocene,,0.126,0.0117,50310
1196673,occ,,,154722,Aquila chrysaetos,species,368058,,Aquila chrysaetos,species,94489,Late Pleistocene,,0.126,0.0117,50310
1196674,occ,,,154722,Falco sparverius,species,133779,,Falco sparverius,species,133779,Late Pleistocene,,0.126,0.0117,50310
1196675,occ,,,154722,Rallus elegans,species,336067,,Rallus elegans,species,336067,Late Pleistocene,,0.126,0.0117,50310
1196676,occ,,,154722,Porzana carolina,species,368519,,Porzana carolina,species,368518,Late Pleistocene,,0.126,0.0117,50310
1196677,occ,,,154722,Porphyrula martinica,species,368728,recombined as,Porphyrio martinica,species,368516,Late Pleistocene,,0.126,0.0117,50310
1196678,occ,,,154722,Fulica americana,species,186246,,Fulica americana,species,186246,Late Pleistocene,,0.126,0.0117,50310
1196679,occ,,,154722,Limnodromus scolopaceus,species,368012,,Limnodromus scolopaceus,species,289526,Late Pleistocene,,0.126,0.0117,50310
1196680,occ,,,154722,Gallinago gallinago,species,289532,,Gallinago gallinago,species,289751,Late Pleistocene,,0.126,0.0117,50310
1196681,occ,,,154722,Scolopax minor,species,129789,,Scolopax minor,species,129789,Late Pleistocene,,0.126,0.0117,50310
1196682,occ,,,154722,Bubo virginianus,species,161527,,Bubo virginianus,species,161526,Late Pleistocene,,0.126,0.0117,50310
1196683,occ,,,154722,Melanerpes sp.,genus,129810,,Melanerpes,genus,129810,Late Pleistocene,,0.126,0.0117,50310
1196684,occ,,,154722,cf. Pica pica,species,365953,,Pica pica,species,129838,Late Pleistocene,,0.126,0.0117,50310
1196685,occ,,,154722,Corvus cf. brachyrhynchos,species,289720,,Corvus brachyrhynchos,species,289720,Late Pleistocene,,0.126,0.0117,50310
1196686,occ,,,154722,Cardinalis cardinalis,species,368096,,Cardinalis cardinalis,species,289505,Late Pleistocene,,0.126,0.0117,50310
1196687,occ,,,154722,Icterinae indet.,family,133808,obsolete variant of,Icteridae,family,83663,Late Pleistocene,,0.126,0.0117,50310
1196695,occ,,,71346,Syrigma n. sp. sanctimartini,species,289764,,Syrigma sanctimartini,species,289764,Late Pleistocene,,0.126,0.0117,50354
1196696,occ,,,71346,Theristicus n. sp. wetmorei,species,289767,,Theristicus wetmorei,species,289767,Late Pleistocene,,0.126,0.0117,50354
1196697,occ,,,71346,Eudocimus n. sp. peruvianus,species,289768,,Eudocimus peruvianus,species,289768,Late Pleistocene,,0.126,0.0117,50354
1196698,occ,,,71346,Milvago n. sp. brodkorbi,species,289782,,Milvago brodkorbi,species,289782,Late Pleistocene,,0.126,0.0117,50354
1196699,occ,,,71346,n. gen. Viator n. sp. picis,species,289785,,Viator picis,species,289785,Late Pleistocene,,0.126,0.0117,50354
1196700,occ,,,71346,Belonopterus n. sp. edmondi,species,289787,,Belonopterus edmondi,species,289787,Late Pleistocene,,0.126,0.0117,50354
1196701,occ,,,71346,Tringa n. sp. ameghini,species,289788,,Tringa ameghini,species,289788,Late Pleistocene,,0.126,0.0117,50354
1196702,occ,,,71346,Micropalama n. sp. chapmani,species,289790,,Micropalama chapmani,species,289790,Late Pleistocene,,0.126,0.0117,50354
1196703,occ,,,71346,n. gen. Nuntius n. sp. solitarius,species,289792,,Nuntius solitarius,species,289792,Late Pleistocene,,0.126,0.0117,50354
1196704,occ,,,71346,Thinocorus n. sp. koepckae,species,289796,,Thinocorus koepckae,species,289796,Late Pleistocene,,0.126,0.0117,50354
1196705,occ,,,71346,Caprimulgus n. sp. piurensis,species,289797,,Caprimulgus piurensis,species,289797,Late Pleistocene,,0.126,0.0117,50354
1196706,occ,,,71346,n. gen. Nannonetta n. sp. invisitata,species,289770,,Nannonetta invisitata,species,289770,Late Pleistocene,,0.126,0.0117,50354
1196707,occ,,,71346,Anas n. sp. talarae,species,289771,,Anas talarae,species,289771,Late Pleistocene,,0.126,0.0117,50354
1196708,occ,,,71346,Anas n. sp. amotape,species,289772,,Anas amotape,species,289772,Late Pleistocene,,0.126,0.0117,50354
1196709,occ,,,71346,Anas n. sp. sanctaehelenae,species,289773,,Anas sanctaehelenae,species,289773,Late Pleistocene,,0.126,0.0117,50354
1196710,occ,,,71346,n. gen. Geronogyps n. sp. reliquus,species,289775,,Geronogyps reliquus,species,289775,Late Pleistocene,,0.126,0.0117,50354
1196711,occ,,,71346,Gymnogyps n. sp. howardae,species,289776,,Gymnogyps howardae,species,289776,Late Pleistocene,,0.126,0.0117,50354
1196712,occ,,,71346,Sarcoramphus n. sp. fischeri,species,289777,,Sarcoramphus fischeri,species,289777,Late Pleistocene,,0.126,0.0117,50354
1196713,occ,,,71346,n. gen. Miraquila n. sp. terrestris,species,289779,,Miraquila terrestris,species,289779,Late Pleistocene,,0.126,0.0117,50354
1196714,occ,,,71346,n. gen. Amplibuteo n. sp. hibbardi,species,289749,,Amplibuteo hibbardi,species,289749,Late Pleistocene,,0.126,0.0117,50354
1196715,occ,,,71346,Crypturellus cf. transfasciatus,species,369145,,Crypturellus transfasciatus,species,369144,Late Pleistocene,,0.126,0.0117,50354
1196716,occ,,,71346,Podiceps dominicus,species,369141,recombined as,Tachybaptus dominicus,species,289522,Late Pleistocene,,0.126,0.0117,50354
1196717,occ,,,71346,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.126,0.0117,50354
1196718,occ,,,71346,Phalacrocorax olivaceus,species,368491,subjective synonym of,Phalacrocorax brasilianus,species,53349,Late Pleistocene,,0.126,0.0117,50354
1196719,occ,,,71346,Phalacrocorax bougainvillii,species,368291,,Phalacrocorax bougainvillii,species,90130,Late Pleistocene,,0.126,0.0117,50354
1196720,occ,,,71346,Ardea cocoi,species,369142,,Ardea cocoi,species,369142,Late Pleistocene,,0.126,0.0117,50354
1196721,occ,,,71346,Casmerodius albus,species,368412,recombined as,Ardea alba,species,368278,Late Pleistocene,,0.126,0.0117,50354
1196722,occ,,,71346,Egretta thula,species,368414,,Egretta thula,species,368413,Late Pleistocene,,0.126,0.0117,50354
1196723,occ,,,71346,Egretta caerulea,species,368418,,Egretta caerulea,species,368417,Late Pleistocene,,0.126,0.0117,50354
1196724,occ,,,71346,Nycticorax nycticorax,species,368423,,Nycticorax nycticorax,species,368422,Late Pleistocene,,0.126,0.0117,50354
1196725,occ,,,71346,Eudocimus albus,species,368424,,Eudocimus albus,species,283111,Late Pleistocene,,0.126,0.0117,50354
1196726,occ,,,71346,Ajaia ajaja,species,372669,recombined as,Platalea ajaja,species,368754,Late Pleistocene,,0.126,0.0117,50354
1196727,occ,,,71346,Jabiru mycteria,species,368310,,Jabiru mycteria,species,289721,Late Pleistocene,,0.126,0.0117,50354
1196728,occ,,,71346,Mycteria americana,species,368949,,Mycteria americana,species,368949,Late Pleistocene,,0.126,0.0117,50354
1196729,occ,,,71346,Dendrocygna autumnalis,species,368036,,Dendrocygna autumnalis,species,290686,Late Pleistocene,,0.126,0.0117,50354
1196730,occ,,,71346,Chloephaga melanoptera,species,369128,recombined as,Oressochen melanopterus,species,369124,Late Pleistocene,,0.126,0.0117,50354
1196731,occ,,,71346,Cairina moschata,species,369086,,Cairina moschata,species,369081,Late Pleistocene,,0.126,0.0117,50354
1196732,occ,,,71346,Anas bahamensis,species,369129,,Anas bahamensis,species,369129,Late Pleistocene,,0.126,0.0117,50354
1196733,occ,,,71346,Nomonyx dominicus,species,369119,,Nomonyx dominicus,species,369118,Late Pleistocene,,0.126,0.0117,50354
1196734,occ,,,71346,Vultur gryphus,species,103973,,Vultur gryphus,species,103973,Late Pleistocene,,0.126,0.0117,50354
1196735,occ,,,71346,Coragyps cf. atratus,species,161512,,Coragyps atratus,species,161511,Late Pleistocene,,0.126,0.0117,50354
1196736,occ,,,71346,Cathartes aura,species,137176,,Cathartes aura,species,103975,Late Pleistocene,,0.126,0.0117,50354
1196737,occ,,,71346,Geranoaetus melanoleucus,species,369150,,Geranoaetus melanoleucus,species,369149,Late Pleistocene,,0.126,0.0117,50354
1196738,occ,,,71346,Buteo polyosoma,species,369148,recombined as,Geranoaetus polyosoma,species,369146,Late Pleistocene,,0.126,0.0117,50354
1196739,occ,,,71346,Buteo sp.,genus,39325,,Buteo,genus,39325,Late Pleistocene,,0.126,0.0117,50354
1196740,occ,,,71346,Parabuteo unicinctus,species,369090,,Parabuteo unicinctus,species,369087,Late Pleistocene,,0.126,0.0117,50354
1196741,occ,,,71346,Falco peregrinus,species,365942,,Falco peregrinus,species,365942,Late Pleistocene,,0.126,0.0117,50354
1196742,occ,,,71346,Falco femoralis,species,369130,,Falco femoralis,species,369130,Late Pleistocene,,0.126,0.0117,50354
1196743,occ,,,71346,Falco sparverius,species,133779,,Falco sparverius,species,133779,Late Pleistocene,,0.126,0.0117,50354
1196744,occ,,,71346,Falco sp.,genus,39319,,Falco,genus,39319,Late Pleistocene,,0.126,0.0117,50354
1196745,occ,,,71346,Polyborus plancus,species,368061,,Polyborus plancus,species,289544,Late Pleistocene,,0.126,0.0117,50354
1196746,occ,,,71346,Penelope cf. purpurascens,species,369092,,Penelope purpurascens,species,369092,Late Pleistocene,,0.126,0.0117,50354
1196747,occ,,,71346,Porzana carolina,species,368519,,Porzana carolina,species,368518,Late Pleistocene,,0.126,0.0117,50354
1196748,occ,,,71346,Pluvialis dominica,species,368020,,Pluvialis dominica,species,186247,Late Pleistocene,,0.126,0.0117,50354
1196749,occ,,,71346,Pluvialis squatarola,species,368019,,Pluvialis squatarola,species,83475,Late Pleistocene,,0.126,0.0117,50354
1196750,occ,,,71346,Charadrius vociferus,species,129786,,Charadrius vociferus,species,129786,Late Pleistocene,,0.126,0.0117,50354
1196751,occ,,,71346,Charadrius collaris,species,369117,,Charadrius collaris,species,369117,Late Pleistocene,,0.126,0.0117,50354
1196752,occ,,,71346,Charadrius semipalmatus,species,335305,,Charadrius semipalmatus,species,335305,Late Pleistocene,,0.126,0.0117,50354
1196753,occ,,,71346,Tringa solitaria,species,368727,,Tringa solitaria,species,368727,Late Pleistocene,,0.126,0.0117,50354
1196754,occ,,,71346,Totanus flavipes,species,369110,recombined as,Tringa flavipes,species,369108,Late Pleistocene,,0.126,0.0117,50354
1196755,occ,,,71346,Totanus melanoleucas,species,369111,recombined as,Tringa melanoleuca,species,368462,Late Pleistocene,,0.126,0.0117,50354
1196756,occ,,,71346,Actitis macularia,species,368014,recombined as,Actitis macularius,species,336071,Late Pleistocene,,0.126,0.0117,50354
1196757,occ,,,71346,Catoptrophorus semipalmatus,species,129795,recombined as,Tringa semipalmata,species,129794,Late Pleistocene,,0.126,0.0117,50354
1196758,occ,,,71346,Erolia minutilla,species,129801,recombined as,Calidris minutilla,species,129800,Late Pleistocene,,0.126,0.0117,50354
1196759,occ,,,71346,Erolia melanotos,species,368465,recombined as,Calidris melanotos,species,83485,Late Pleistocene,,0.126,0.0117,50354
1196760,occ,,,71346,Micropalama himantopus,species,369116,recombined as,Calidris himantopus,species,369114,Late Pleistocene,,0.126,0.0117,50354
1196761,occ,,,71346,Arenaria interpres,species,186395,,Arenaria interpres,species,186395,Late Pleistocene,,0.126,0.0117,50354
1196762,occ,,,71346,Numenius cf. borealis,species,368011,,Numenius borealis,species,83477,Late Pleistocene,,0.126,0.0117,50354
1196763,occ,,,71346,Lobipes lobatus,species,369096,recombined as,Phalaropus lobatus,species,368469,Late Pleistocene,,0.126,0.0117,50354
1196764,occ,,,71346,Steganopus tricolor,species,369112,recombined as,Phalaropus tricolor,species,369112,Late Pleistocene,,0.126,0.0117,50354
1196765,occ,,,71346,Jacana spinosa,species,368023,,Jacana spinosa,species,289537,Late Pleistocene,,0.126,0.0117,50354
1196766,occ,,,71346,Burhinus superciliaris,species,369107,,Burhinus superciliaris,species,369106,Late Pleistocene,,0.126,0.0117,50354
1196767,occ,,,71346,Thinocoridae indet.,family,39577,,Thinocoridae,family,39577,Late Pleistocene,,0.126,0.0117,50354
1196768,occ,,,71346,Thinocorus rumicivorus,species,369104,,Thinocorus rumicivorus,species,369104,Late Pleistocene,,0.126,0.0117,50354
1196769,occ,,,71346,Larus atricilla,species,83391,recombined as,Leucophaeus atricilla,species,83391,Late Pleistocene,,0.126,0.0117,50354
1196770,occ,,,71346,Larus pipixcan,species,369076,recombined as,Leucophaeus pipixcan,species,369076,Late Pleistocene,,0.126,0.0117,50354
1196771,occ,,,71346,Zenaida auriculata,species,369138,,Zenaida auriculata,species,369137,Late Pleistocene,,0.126,0.0117,50354
1196772,occ,,,71346,Zenaida asiatica,species,369140,,Zenaida asiatica,species,369139,Late Pleistocene,,0.126,0.0117,50354
1196773,occ,,,71346,Columbina talpacoti,species,369132,,Columbina talpacoti,species,369131,Late Pleistocene,,0.126,0.0117,50354
1196774,occ,,,71346,Columbina cruziana,species,369134,,Columbina cruziana,species,369133,Late Pleistocene,,0.126,0.0117,50354
1196775,occ,,,71346,Forpus coelestis,species,369100,,Forpus coelestis,species,369098,Late Pleistocene,,0.126,0.0117,50354
1196776,occ,,,71346,Tyto alba,species,368069,,Tyto alba,species,94500,Late Pleistocene,,0.126,0.0117,50354
1196777,occ,,,71346,Bubo virginianus,species,161527,,Bubo virginianus,species,161526,Late Pleistocene,,0.126,0.0117,50354
1196778,occ,,,71346,Speotyto cunicularia,species,368063,recombined as,Athene cunicularia,species,289512,Late Pleistocene,,0.126,0.0117,50354
1196779,occ,,,71346,Asio flammeus,species,161530,,Asio flammeus,species,161529,Late Pleistocene,,0.126,0.0117,50354
1196780,occ,,,71346,Chordeiles acutipennis,species,369103,,Chordeiles acutipennis,species,369101,Late Pleistocene,,0.126,0.0117,50354
1196799,occ,,,154780,Aegolius n. sp. gradyi,species,289805,,Aegolius gradyi,species,289805,Late Pleistocene,,0.126,0.0117,50359
1196800,occ,,,154781,Rallus n. sp. recessus,species,289806,,Rallus recessus,species,289806,Late Pleistocene,,0.126,0.0117,50360
1196801,occ,,,144649,Buteo lineatus,species,129166,,Buteo lineatus,species,129164,Late Pleistocene,Holocene,0.126,0,50361
1196863,occ,,I,154802,Saurexallopus sp.,genus,65843,,Saurexallopus,genus,65843,Late Campanian,Early Maastrichtian,83.5,66,50364
1196882,occ,,,154804,Anatidae indet.,family,39624,,Anatidae,family,39624,Late Pleistocene,,0.126,0.0117,50371
1196883,occ,,,154804,Phalacrocorax auritus,species,134730,,Phalacrocorax auritus,species,134729,Late Pleistocene,,0.126,0.0117,50371
1196884,occ,,,154804,Aramus guarauna,species,368444,,Aramus guarauna,species,368443,Late Pleistocene,,0.126,0.0117,50371
1196885,occ,,,154804,Meleagris gallopavo,species,110952,,Meleagris gallopavo,species,110952,Late Pleistocene,,0.126,0.0117,50371
1196996,occ,,,49339,Allosauroidea indet.,superfamily,64112,,Allosauroidea,superfamily,64112,Late Callovian,Early Oxfordian,164.7,155.7,50387
1197029,occ,,,20400,Gavia concinna,species,83339,,Gavia concinna,species,83339,Irvingtonian,,1.8,0.3,50395
1197030,occ,,,20400,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Irvingtonian,,1.8,0.3,50395
1197031,occ,,,20400,Podiceps sp.,genus,39553,,Podiceps,genus,39553,Irvingtonian,,1.8,0.3,50395
1197032,occ,,,20400,Pelecanus cf. erythrorhynchos,species,335659,,Pelecanus erythrorhynchos,species,335659,Irvingtonian,,1.8,0.3,50395
1197033,occ,,,20400,Phalacrocorax sp.,genus,39689,,Phalacrocorax,genus,39689,Irvingtonian,,1.8,0.3,50395
1197034,occ,,,20400,Casmerodius albus,species,368412,recombined as,Ardea alba,species,368278,Irvingtonian,,1.8,0.3,50395
1197035,occ,,,20400,Egretta cf. tricolor,species,368415,,Egretta tricolor,species,236525,Irvingtonian,,1.8,0.3,50395
1197036,occ,,,20400,Ciconia maltha,species,110949,,Ciconia maltha,species,110949,Irvingtonian,,1.8,0.3,50395
1197037,occ,,,20400,Teratornis merriami,species,137170,,Teratornis merriami,species,137170,Irvingtonian,,1.8,0.3,50395
1197039,occ,,,20400,Cygnus buccinator,species,161114,,Cygnus buccinator,species,161114,Irvingtonian,,1.8,0.3,50395
1197040,occ,,,20400,Branta canadensis,species,110951,,Branta canadensis,species,110950,Irvingtonian,,1.8,0.3,50395
1197041,occ,,,20400,Branta dickeyi,species,370192,,Branta dickeyi,species,229913,Irvingtonian,,1.8,0.3,50395
1197042,occ,,,20400,Anabernicula gracilenta,species,229918,,Anabernicula gracilenta,species,229918,Irvingtonian,,1.8,0.3,50395
1197043,occ,,,20400,Anas crecca,species,133772,,Anas crecca,species,133772,Irvingtonian,,1.8,0.3,50395
1197044,occ,,,20400,Anas platyrhynchos,species,83434,,Anas platyrhynchos,species,83434,Irvingtonian,,1.8,0.3,50395
1197045,occ,,,20400,Anas americana,species,83436,recombined as,Mareca americana,species,83436,Irvingtonian,,1.8,0.3,50395
1197046,occ,,,20400,Aythya americana,species,321727,,Aythya americana,species,321726,Irvingtonian,,1.8,0.3,50395
1197047,occ,,,20400,Aythya marila,species,321729,,Aythya marila,species,321728,Irvingtonian,,1.8,0.3,50395
1197048,occ,,,20400,Aythya affinis,species,368046,,Aythya affinis,species,83441,Irvingtonian,,1.8,0.3,50395
1197049,occ,,,20400,Aythya collaris,species,336063,,Aythya collaris,species,336062,Irvingtonian,,1.8,0.3,50395
1197050,occ,,,20400,Somateria cf. spectabilis,species,368703,,Somateria spectabilis,species,368702,Irvingtonian,,1.8,0.3,50395
1197051,occ,,,20400,Bucephala albeola,species,83461,,Bucephala albeola,species,83460,Irvingtonian,,1.8,0.3,50395
1197052,occ,,,20400,Mergus sp.,genus,39627,,Mergus,genus,39627,Irvingtonian,,1.8,0.3,50395
1197053,occ,,,20400,Buteo sp.,genus,39325,,Buteo,genus,39325,Irvingtonian,,1.8,0.3,50395
1197054,occ,,,20400,Aquila sp.,genus,94488,,Aquila,genus,94488,Irvingtonian,,1.8,0.3,50395
1197055,occ,,,20400,Rallus sp.,genus,39537,,Rallus,genus,39537,Irvingtonian,,1.8,0.3,50395
1197056,occ,,,20400,Fulica americana,species,186246,,Fulica americana,species,186246,Irvingtonian,,1.8,0.3,50395
1197057,occ,,,20400,Recurvirostra sp.,genus,39588,,Recurvirostra,genus,39588,Irvingtonian,,1.8,0.3,50395
1197058,occ,,,20400,Phoenicopterus ruber,species,368490,,Phoenicopterus ruber,species,368490,Irvingtonian,,1.8,0.3,50395
1197059,occ,,,20400,Phoenicopterus copei,species,335545,,Phoenicopterus copei,species,335545,Irvingtonian,,1.8,0.3,50395
1197060,occ,,,20400,Bubo virginianus,species,161527,,Bubo virginianus,species,161526,Irvingtonian,,1.8,0.3,50395
1197338,occ,,,20400,Eudocimus n. sp. leiseyi,species,289977,,Eudocimus leiseyi,species,289977,Irvingtonian,,1.8,0.3,50395
1197339,occ,,,20400,Ajaia n. sp. chione,species,372668,"misspelling of, subjective synonym of, species not entered",Platalea,genus,368588,Irvingtonian,,1.8,0.3,50395
1197340,occ,,,20400,Gymnogyps n. sp. kofordi,species,289981,,Gymnogyps kofordi,species,289981,Irvingtonian,,1.8,0.3,50402
1197343,occ,,,19753,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Blancan,,4.9,1.8,50405
1197344,occ,,,19753,Phalacrocorax sp.,genus,39689,,Phalacrocorax,genus,39689,Blancan,,4.9,1.8,50405
1197345,occ,,,19753,Botaurus lentiginosus,species,368317,,Botaurus lentiginosus,species,335661,Blancan,,4.9,1.8,50405
1197346,occ,,,19753,Botaurus sp.,genus,39544,,Botaurus,genus,39544,Blancan,,4.9,1.8,50405
1197347,occ,,,19753,Ixobrychus exilis,species,368316,,Ixobrychus exilis,species,289520,Blancan,,4.9,1.8,50405
1197348,occ,,,19753,Ardea sp.,genus,39542,,Ardea,genus,39542,Blancan,,4.9,1.8,50405
1197349,occ,,,19753,Egretta sp.,genus,142800,,Egretta,genus,142800,Blancan,,4.9,1.8,50405
1197350,occ,,,19753,Nyctanassa violacea,species,289716,,Nyctanassa violacea,species,289715,Blancan,,4.9,1.8,50405
1197351,occ,,,19753,Eudocimus sp.,genus,39565,,Eudocimus,genus,39565,Blancan,,4.9,1.8,50405
1197352,occ,,,19753,Ciconia maltha,species,110949,,Ciconia maltha,species,110949,Blancan,,4.9,1.8,50405
1197353,occ,,,19753,cf. Gymnogyps sp.,genus,137181,,Gymnogyps,genus,137181,Blancan,,4.9,1.8,50405
1197354,occ,,,19753,Dendrocygna sp.,genus,83736,,Dendrocygna,genus,83736,Blancan,,4.9,1.8,50405
1197355,occ,,,19753,Branta canadensis,species,110951,,Branta canadensis,species,110950,Blancan,,4.9,1.8,50405
1197356,occ,,,19753,Anserinae indet.,subfamily,83416,,Anserinae,subfamily,83416,Blancan,,4.9,1.8,50405
1197357,occ,,,19753,Anabernicula gracilenta,species,229918,,Anabernicula gracilenta,species,229918,Blancan,,4.9,1.8,50405
1197358,occ,,,19753,n. gen. Helonetta n. sp. brodkorbi,species,289984,,Helonetta brodkorbi,species,289984,Blancan,,4.9,1.8,50405
1197359,occ,,,19753,Anas cf. crecca,species,133772,,Anas crecca,species,133772,Blancan,,4.9,1.8,50405
1197360,occ,,,19753,Anas discors,species,83438,recombined as,Spatula discors,species,83438,Blancan,,4.9,1.8,50405
1197361,occ,,,19753,Anas cf. cyanoptera,species,335671,recombined as,Spatula cyanoptera,species,335671,Blancan,,4.9,1.8,50405
1197362,occ,,,19753,Anas cf. clypeata,species,83437,recombined as,Spatula clypeata,species,83437,Blancan,,4.9,1.8,50405
1197363,occ,,,19753,Anas cf. americana,species,83436,recombined as,Mareca americana,species,83436,Blancan,,4.9,1.8,50405
1197364,occ,,,19753,Aythya valisineria,species,133774,,Aythya valisineria,species,133773,Blancan,,4.9,1.8,50405
1197365,occ,,,19753,Aythya collaris,species,336063,,Aythya collaris,species,336062,Blancan,,4.9,1.8,50405
1197366,occ,,,19753,Bucephala cf. albeola,species,83461,,Bucephala albeola,species,83460,Blancan,,4.9,1.8,50405
1197367,occ,,,19753,Mergus merganser,species,336064,,Mergus merganser,species,336064,Blancan,,4.9,1.8,50405
1197368,occ,,,19753,Oxyura n. sp. hulberti,species,289985,,Oxyura hulberti,species,289985,Blancan,,4.9,1.8,50405
1197369,occ,,,19753,Spizaetus sp.,genus,137204,,Spizaetus,genus,137204,Blancan,,4.9,1.8,50405
1197370,occ,,,19753,Meleagris sp.,genus,39341,,Meleagris,genus,39341,Blancan,,4.9,1.8,50405
1197371,occ,,,19753,Laterallus sp.,genus,39525,,Laterallus,genus,39525,Blancan,,4.9,1.8,50405
1197372,occ,,,19753,Rallus longirostris,species,336066,,Rallus longirostris,species,336066,Blancan,,4.9,1.8,50405
1197373,occ,,,19753,Rallus limicola,species,336068,,Rallus limicola,species,336068,Blancan,,4.9,1.8,50405
1197374,occ,,,19753,Rallus sp.,genus,39537,,Rallus,genus,39537,Blancan,,4.9,1.8,50405
1197375,occ,,,19753,Tringa sp.,genus,83482,,Tringa,genus,83482,Blancan,,4.9,1.8,50405
1197376,occ,,,19753,Porphyrula sp.,genus,83793,subjective synonym of,Porphyrio,genus,334627,Blancan,,4.9,1.8,50405
1197377,occ,,,19753,Gallinula sp.,genus,39523,,Gallinula,genus,39523,Blancan,,4.9,1.8,50405
1197378,occ,,,19753,Grus canadensis,species,105730,recombined as,Antigone canadensis,species,105729,Blancan,,4.9,1.8,50405
1197379,occ,,,19753,Fulica cf. americana,species,186246,,Fulica americana,species,186246,Blancan,,4.9,1.8,50405
1197380,occ,,,19753,Himantopus sp.,genus,336069,,Himantopus,genus,336069,Blancan,,4.9,1.8,50405
1197381,occ,,,19753,Phoenicopterus sp.,genus,39594,,Phoenicopterus,genus,39594,Blancan,,4.9,1.8,50405
1197382,occ,,,19753,Actitis macularia,species,368014,recombined as,Actitis macularius,species,336071,Blancan,,4.9,1.8,50405
1197383,occ,,,19753,Limnodromus sp.,genus,289525,,Limnodromus,genus,289525,Blancan,,4.9,1.8,50405
1197384,occ,,,19753,Gallinago sp.,genus,83479,,Gallinago,genus,83479,Blancan,,4.9,1.8,50405
1197385,occ,,,19753,Scolopax sp.,genus,129788,,Scolopax,genus,129788,Blancan,,4.9,1.8,50405
1197386,occ,,,19753,Scolopacidae indet.,family,39581,,Scolopacidae,family,39581,Blancan,,4.9,1.8,50405
1197387,occ,,,19753,cf. Agelaius phoeniceus,species,368089,,Agelaius phoeniceus,species,129845,Blancan,,4.9,1.8,50405
1197388,occ,,,19753,Icteridae indet.,family,83663,,Icteridae,family,83663,Blancan,,4.9,1.8,50405
1197389,occ,,,19753,Passeriformes indet.,order,39441,,Passeriformes,order,39441,Blancan,,4.9,1.8,50405
1197390,occ,,,93277,Podiceps nigricollis,species,335289,,Podiceps nigricollis,species,335289,Late Pleistocene,,0.126,0.0117,50406
1197392,occ,,,93277,Circus cyaneus,species,368507,,Circus cyaneus,species,368504,Late Pleistocene,,0.126,0.0117,50406
1197393,occ,,,93277,Accipiter striatus,species,129155,,Accipiter striatus,species,129155,Late Pleistocene,,0.126,0.0117,50406
1197394,occ,,,93277,Accipiter gentilis,species,368053,,Accipiter gentilis,species,94494,Late Pleistocene,,0.126,0.0117,50406
1197395,occ,,,93277,Buteogallus sp.,genus,289515,,Buteogallus,genus,289515,Late Pleistocene,,0.126,0.0117,50406
1197396,occ,,,93277,Buteo jamaicensis,species,129162,,Buteo jamaicensis,species,129161,Late Pleistocene,,0.126,0.0117,50406
1197397,occ,,,93277,Buteo lagopus,species,369152,,Buteo lagopus,species,369151,Late Pleistocene,,0.126,0.0117,50406
1197398,occ,,,93277,Buteo cf. regalis,species,369259,,Buteo regalis,species,369258,Late Pleistocene,,0.126,0.0117,50406
