occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
1099031,occ,,,138832,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Late Campanian,,83.5,70.6,44512
1099033,occ,,,138833,Lambeosaurini indet.,tribe,256489,,Lambeosaurini,tribe,256489,Early Maastrichtian,,70.6,66,44513
1099034,occ,,,138834,Lambeosaurini indet.,tribe,256489,,Lambeosaurini,tribe,256489,Early Maastrichtian,,70.6,66,44513
1099037,occ,31478,,138835,Parasaurolophus tubicen,species,64355,,Parasaurolophus tubicen,species,64355,Late Campanian,,83.5,70.6,55658
1100721,occ,34560,I,138976,Anomoepus scambus,species,67417,,Anomoepus scambus,species,67417,Early Hettangian,,201.3,196.5,18113
1100727,occ,,,83736,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Carnian,,237,228,31721
1100747,occ,,,138980,n. gen. Oohkotokia n. sp. horneri,species,257758,,Oohkotokia horneri,species,257758,Late Campanian,,83.5,70.6,44665
1104584,occ,34015,IF,139575,Wintonopus latomorum,species,81251,,Wintonopus latomorum,species,81251,Valanginian,Barremian,139.8,125,62321
1104619,occ,28180,,139580,cf. Heterodontosaurus sp.,genus,38725,,Heterodontosaurus,genus,38725,Norian,,228,208.5,44883
1104636,occ,,,139588,Thyreophora indet.,unranked clade,148170,,Thyreophora,unranked clade,52777,Hettangian,,201.3,199.3,23520
1106460,occ,,,48864,Orthomerus transylvanicus,species,153273,recombined as,Telmatosaurus transsylvanicus,species,68153,Maastrichtian,,72.1,66,46006
1107994,occ,,,140198,n. gen. Tianchiasaurus n. sp. nedegoapeferima,species,54870,recombined as,Tianchisaurus nedegoapeferima,species,54870,Middle Jurassic,,174.1,163.5,9265
1108324,occ,,,140241,"""Hypsilophodontidae"" indet.",family,38734,,Hypsilophodontidae,family,38734,Late Campanian,,83.5,70.6,45319
1108353,occ,,,140254,Stegosauria indet.,unranked clade,38798,,Stegosauria,unranked clade,38798,Toarcian,,182.7,174.1,45328
1108357,occ,,,140257,Trachodontidae ? indet.,family,52931,subjective synonym of,Hadrosauridae,family,38755,Aalenian,Bajocian,174.1,168.3,45328
1108709,occ,,,106705,Hadrosauroidea indet.,unranked clade,184951,,Hadrosauroidea,unranked clade,52811,Maastrichtian,,72.1,66,45398
1109919,occ,,,28006,Mantellisaurus atherfieldensis,species,104635,,Mantellisaurus atherfieldensis,species,64255,Late Barremian,,130,125.45,45545
1111927,occ,,,37006,Tarchia cf. gigantea,species,52905,,Tarchia gigantea,species,52909,Campanian,Maastrichtian,83.6,66,45716
1111939,occ,,,60845,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Barremian,,129.4,125,45717
1111947,occ,,,123860,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Valanginian,,139.8,132.9,45717
1112186,occ,,,140916,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,45731
1112899,occ,28380,,141172,Thyreophora ? indet.,unranked clade,52777,,Thyreophora,unranked clade,52777,Cenomanian,,100.5,93.9,45806
1112916,occ,,IF,83228,n. gen. Komlosaurus n. sp. carbonis,species,263306,,Komlosaurus carbonis,species,263306,Early Sinemurian,,196.5,189.6,45818
1112917,occ,,IF,141179,Komlosaurus carbonis,species,263306,,Komlosaurus carbonis,species,263306,Early Sinemurian,,196.5,189.6,45818
1113002,occ,,,141185,Rhabdodon priscum,species,96110,recombined as,Rhabdodon priscus,species,96110,Late Maastrichtian,,70.6,66,45823
1113010,occ,,,141187,Rhabdodon priscum,species,96110,recombined as,Rhabdodon priscus,species,96110,Late Campanian,Early Maastrichtian,83.5,66,45823
1114388,occ,33711,,141263,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Hauterivian,,132.9,129.4,61518
1114389,occ,33714,,141264,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Late Barremian,,130,125.45,61518
1116242,occ,,,48864,Rhabdodon priscum,species,96110,recombined as,Rhabdodon priscus,species,96110,Maastrichtian,,72.1,66,46006
1116587,occ,33707,,39160,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Norian,,228,208.5,46019
1116645,occ,,,141601,Rhabdodon priscum,species,96110,recombined as,Rhabdodon priscus,species,96110,Late Campanian,,83.5,70.6,46006
1118518,occ,,,122854,Ankylosauria indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Berriasian,,145,139.8,46127
1118907,occ,,,142093,Hypsilophodon sp.,genus,38736,,Hypsilophodon,genus,38736,Hauterivian,Barremian,132.9,125,46154
1118908,occ,,,142093,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Hauterivian,Barremian,132.9,125,46154
1123584,occ,,,142334,Dryosaurus altus,species,54253,,Dryosaurus altus,species,52882,Kimmeridgian,Tithonian,157.3,145,46207
1123586,occ,,,25141,Dryosaurus altus,species,54253,,Dryosaurus altus,species,52882,Kimmeridgian,Tithonian,157.3,145,46207
1123587,occ,,,142326,Thescelosaurus neglectus,species,52897,,Thescelosaurus neglectus,species,52897,Maastrichtian,,72.1,66,46207
1123590,occ,,,142328,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,12319
1123591,occ,,,21852,Ornithopoda ? indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Early Tithonian,,150.8,145,46207
1123592,occ,,,21852,Stegosaurus ungulatus,species,52985,,Stegosaurus ungulatus,species,52985,Early Tithonian,,150.8,145,46207
1123608,occ,30581,,128560,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,12319
1123609,occ,28471,,128559,Edmontosaurus annectens,species,64305,,Edmontosaurus annectens,species,54239,Late Maastrichtian,,70.6,66,46207
1123610,occ,,,142326,Edmontosaurus sp.,genus,38761,,Edmontosaurus,genus,38761,Maastrichtian,,72.1,66,46207
1123611,occ,28475,,142375,Edmontosaurus sp.,genus,38761,,Edmontosaurus,genus,38761,Maastrichtian,,72.1,66,46207
1123612,occ,,,72143,Edmontosaurus sp.,genus,38761,,Edmontosaurus,genus,38761,Maastrichtian,,72.1,66,46207
1123613,occ,30579,,142376,Anatosaurus sp.,genus,38756,subjective synonym of,Edmontosaurus,genus,38761,Maastrichtian,,72.1,66,12319
1123618,occ,,,57918,Hadrosaurus minor ?,species,54434,nomen dubium,Hadrosauridae,family,38755,Early Campanian,,83.5,70.6,12319
1123619,occ,,,57918,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Early Campanian,,83.5,70.6,12319
1123621,occ,,,142378,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Santonian,,86.3,83.6,12319
1123622,occ,,,142379,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Santonian,,86.3,83.6,12319
1124380,occ,,,49238,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,12319
1124552,occ,,,142488,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,46255
1124553,occ,,,142488,Trachodon sp.,genus,52925,nomen dubium,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,46255
1124554,occ,,,142489,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,46255
1124562,occ,,,142493,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,46255
1124563,occ,,,142493,Trachodon sp.,genus,52925,nomen dubium,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,46255
1124572,occ,,,142495,Hadrosaurus n. sp. breviceps,species,63767,nomen dubium,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,10620
1124573,occ,,,142496,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,12319
1124574,occ,31594,,142497,Gryposaurus n. sp. latidens,species,57630,,Gryposaurus latidens,species,57630,Late Santonian,Early Campanian,85.8,70.6,10628
1124575,occ,,,142498,Hypacrosaurus sp.,genus,56405,,Hypacrosaurus,genus,56405,Campanian,,83.6,72.1,12319
1124576,occ,,,142499,Procheneosaurus erectofrons,species,76809,subjective synonym of,Corythosaurus casuarius,species,56403,Campanian,,83.6,72.1,12319
1124577,occ,,,142506,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,12319
1124587,occ,,,52468,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Early Maastrichtian,,70.6,66,12319
1124588,occ,,,45876,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Early Maastrichtian,,70.6,66,12319
1124589,occ,,,64628,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,12319
1124592,occ,,,142326,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Maastrichtian,,72.1,66,46207
1124593,occ,,,142325,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Maastrichtian,,72.1,66,46207
1124594,occ,,,142326,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,46207
1124598,occ,33843,,142376,Triceratops brevicornus ?,species,63888,subjective synonym of,Triceratops horridus,species,63766,Maastrichtian,,72.1,66,12314
1124641,occ,,,142509,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,46207
1124642,occ,,,26766,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,46207
1124643,occ,30580,,142510,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,12319
1124644,occ,,,142511,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,46207
1124645,occ,30684,,142512,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,46207
1124646,occ,28500,,142510,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Middle Campanian,Late Campanian,83.5,70.6,7398
1125051,occ,35035,,13333,n. gen. Amargastegos n. sp. brevicollus,species,374250,nomen dubium,Stegosauria,unranked clade,38798,Barremian,Early Aptian,129.4,122.46,66469
1125624,occ,35026,,35250,Scelidosaurus arizonensis,species,374230,nomen dubium,Thyreophora,unranked clade,52777,Sinemurian,Pliensbachian,199.3,182.7,66469
1125677,occ,28499,,142753,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,12319
1125678,occ,,,142753,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,46330
1125680,occ,,,142510,Kritosaurus sp.,genus,53195,,Kritosaurus,genus,53195,Middle Campanian,Late Campanian,83.5,70.6,12319
1125681,occ,,,142754,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Aptian,Albian,125,100.5,12319
1125682,occ,,,48629,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Maastrichtian,,70.6,66,12319
1127205,occ,,,143007,Styracosaurus albertensis,species,56144,,Styracosaurus albertensis,species,56144,Late Campanian,,83.5,70.6,46376
1127383,occ,,,143105,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Early Aptian,,125.45,122.46,46387
1130174,occ,,,26779,n. gen. Judiceratops n. sp. tigris,species,266208,,Judiceratops tigris,species,266208,Middle Campanian,,83.5,70.6,46503
1130852,occ,,,143830,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Aptian,,125,113,47964
1130858,occ,31475,,143831,Hadrosauroidea indet.,unranked clade,184951,,Hadrosauroidea,unranked clade,52811,Late Cretaceous,,100.5,66,55641
1133809,occ,,,67107,Omosaurus ? sp.,genus,52988,replaced by,Dacentrurus,genus,38808,Late Kimmeridgian,,155.7,150.8,19134
1134216,occ,,,53918,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,Early Maastrichtian,83.5,66,46669
1134217,occ,,,138411,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Maastrichtian,,72.1,66,46669
1134721,occ,,,68006,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,46717
1134734,occ,,,144509,Orodrominae indet.,subfamily,267487,,Orodrominae,subfamily,267487,Campanian,,83.6,72.1,46723
1134765,occ,,,144510,n. gen. Albertadromeus n. sp. syntarsus,species,267488,,Albertadromeus syntarsus,species,267488,Campanian,,83.6,72.1,46723
1134771,occ,,,14451,Orodrominae indet.,subfamily,267487,,Orodrominae,subfamily,267487,Judithian,,83.5,70.6,46723
1134782,occ,,,68003,Pachycephalosauridae indet.,family,38783,,Pachycephalosauridae,family,38783,Late Campanian,,83.5,70.6,46717
1134861,occ,,,76714,Stegoceras novomexicanum,species,267681,,Stegoceras novomexicanum,species,267681,Late Campanian,,83.5,70.6,46742
1134862,occ,,,144518,n. gen. Stegoceras n. sp. novomexicanum,species,267681,,Stegoceras novomexicanum,species,267681,Campanian,,83.6,72.1,46742
1134863,occ,,,144519,n. gen. Stegoceras n. sp. novomexicanum,species,267681,,Stegoceras novomexicanum,species,267681,Campanian,,83.6,72.1,46742
1134864,occ,,,144520,Stegoceras novomexicanum,species,267681,,Stegoceras novomexicanum,species,267681,Late Campanian,,83.5,70.6,46742
1134933,occ,,,144535,n. gen. Yueosaurus n. sp. tiantaiensis,species,267715,,Yueosaurus tiantaiensis,species,267715,Albian,Cenomanian,113,93.9,46757
1134934,occ,34208,,45876,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Early Maastrichtian,,70.6,66,46759
1134937,occ,30779,,11899,Anodontosaurus lambei,species,63440,,Anodontosaurus lambei,species,63440,Early Maastrichtian,,70.6,66,46759
1134942,occ,35055,,64630,Anodontosaurus lambei,species,63440,,Anodontosaurus lambei,species,63440,Early Maastrichtian,,70.6,66,46759
1134950,occ,35054,,142497,Oohkotokia ? sp.,genus,257757,,Oohkotokia,genus,257757,Late Santonian,Early Campanian,85.8,70.6,66472
1134955,occ,,,51863,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,46759
1134964,occ,35167,,45683,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,46759
1134969,occ,35044,,135807,Euoplocephalus tutus,species,63917,,Euoplocephalus tutus,species,52912,Late Campanian,,83.5,70.6,66472
1134970,occ,,,45678,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Maastrichtian,,72.1,66,46759
1134977,occ,35045,,144551,Scolosaurus n. sp. thronus,species,374252,,Scolosaurus thronus,species,374252,Campanian,,83.6,72.1,66472
1134979,occ,,,14451,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Judithian,,83.5,70.6,46759
1134980,occ,,,94370,Anodontosaurus lambei,species,63440,,Anodontosaurus lambei,species,63440,Early Maastrichtian,,70.6,66,46759
1134990,occ,,,144561,Anodontosaurus lambei,species,63440,,Anodontosaurus lambei,species,63440,Early Maastrichtian,,70.6,66,46759
1134998,occ,,,76030,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,46759
1135001,occ,,,22657,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,46759
1135009,occ,,,125521,n. gen. Acrotholus n. sp. audeti,species,267729,,Acrotholus audeti,species,267729,Late Santonian,,85.8,83.5,46763
1139770,occ,,,80842,cf. Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Berriasian,,145,139.8,46977
1139773,occ,30787,,145241,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Berriasian,,145,139.8,54106
1139774,occ,30788,,145242,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Berriasian,,145,139.8,54106
1141920,occ,,,145482,n. gen. Bravoceratops n. sp. polyphemus,species,269817,,Bravoceratops polyphemus,species,269817,Late Campanian,Early Maastrichtian,83.5,66,47025
1145034,occ,,,62553,Ankylosauria indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Late Cenomanian,Early Turonian,99.6,89.3,47109
1145422,occ,,,145865,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Cenomanian,,100.5,93.9,47162
1145920,occ,,,145957,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Early Tithonian,,150.8,145,32165
1147417,occ,,,14655,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,1535
1147418,occ,,,14655,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Lancian,,70.6,66,1535
1147419,occ,,,14655,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,1535
1147446,occ,,,146260,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Cenomanian,Late Turonian,100.5,89.3,47243
1147450,occ,,,59075,Dacentrurus sp.,genus,38808,,Dacentrurus,genus,38808,Early Barremian,,130,125.45,47244
1147451,occ,,,94220,Stegosauria ? indet.,unranked clade,147919,,Stegosauria,unranked clade,38798,Middle Tithonian,Berriasian,150.8,139.8,47244
1147452,occ,,,146261,Dacentrurus armatus,species,56505,,Dacentrurus armatus,species,52989,Middle Tithonian,Early Berriasian,150.8,140.2,47244
1147453,occ,,,146262,Stegosauria indet.,unranked clade,147919,,Stegosauria,unranked clade,38798,Kimmeridgian,,157.3,152.1,47245
1147454,occ,,,84207,Dacentrurinae indet.,subfamily,142521,,Dacentrurinae,subfamily,81342,Late Kimmeridgian,Early Tithonian,155.7,145,47245
1147526,occ,31338,,146287,Iguanodontia indet.,unranked clade,144577,,Iguanodontia,unranked clade,52805,Early Barremian,,130,125.45,55476
1147751,occ,,IF,146329,cf. Iguanodontipus sp.,genus,81020,,Iguanodontipus,genus,81020,Barremian,,129.4,125,47272
1148780,occ,30893,,146536,Iguanodontia indet.,unranked clade,144577,,Iguanodontia,unranked clade,52805,Early Cretaceous,,145,100.5,54567
1149489,occ,,I,146639,Amblydactylus sp.,genus,68216,,Amblydactylus,genus,68216,Aptian,,125,113,47408
1149525,occ,,,146642,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Late Aptian,,122.46,112.03,47414
1149527,occ,,,146643,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Aptian,Early Albian,125,109,47414
1149529,occ,,,146643,Thyreophora indet.,unranked clade,52777,,Thyreophora,unranked clade,52777,Aptian,Early Albian,125,109,47414
1151791,occ,,,147072,n. gen. Dongyangopelta n. sp. yangyanensis,species,273055,,Dongyangopelta yangyanensis,species,273055,Albian,Cenomanian,113,93.9,47490
1158383,occ,,,37210,Stegosauria indet.,unranked clade,147919,,Stegosauria,unranked clade,38798,Barremian,Early Aptian,129.4,122.46,46299
1159286,occ,,,148949,Pararhabdodon isomensis,species,57426,species not entered,Pararhabdodon,genus,57426,Late Maastrichtian,,70.6,66,47749
1159287,occ,31223,,148951,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Maastrichtian,,70.6,66,55386
1159288,occ,31748,,148950,Hadrosauroidea indet.,unranked clade,184951,,Hadrosauroidea,unranked clade,52811,Late Maastrichtian,,70.6,66,56254
1159289,occ,,,148948,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Maastrichtian,,70.6,66,47749
1159290,occ,31482,,148952,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Maastrichtian,,70.6,66,54956
1159291,occ,31197,,148953,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Maastrichtian,,70.6,66,47749
1159293,occ,31617,,148954,Hadrosauroidea indet.,unranked clade,184951,,Hadrosauroidea,unranked clade,52811,Late Maastrichtian,,70.6,66,56054
1159294,occ,31724,,118194,Lambeosaurinae indet.,subfamily,53394,,Lambeosaurinae,subfamily,53394,Late Maastrichtian,,70.6,66,47749
1163956,occ,,I,56026,Moyenisauropus n. sp. natatilis,species,83159,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,Sinemurian,201.3,190.8,30917
1163957,occ,,I,56026,Moyenisauropus n. sp. dodai,species,83154,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,Sinemurian,201.3,190.8,30917
1163959,occ,,I,56026,Moyenisauropus n. sp. longicauda,species,83157,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,Sinemurian,201.3,190.8,30917
1163962,occ,,I,84072,Moyenisauropus n. sp. levicauda,species,83158,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,Sinemurian,201.3,190.8,30917
1163967,occ,,IF,84072,Masitisisauropezus n. sp. minutus,species,276188,recombined as,Anomoepus minutus,species,276188,Hettangian,Sinemurian,201.3,190.8,30917
1163968,occ,,IF,84072,n. gen. Masitisisauropodiscus n. sp. turdus,species,276191,recombined as,Anomoepus turda,species,276191,Hettangian,Sinemurian,201.3,190.8,30917
1163969,occ,,IF,84072,Masitisisauropodiscus n. sp. fringilla,species,276192,recombined as,Anomoepus fringilla,species,276192,Hettangian,Sinemurian,201.3,190.8,30917
1163972,occ,,I,149701,Moyenisauropus vermivorus,species,83155,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,Sinemurian,201.3,190.8,30917
1163973,occ,,I,149701,Moyenisauropus longicauda,species,83157,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,Sinemurian,201.3,190.8,30917
1163974,occ,,I,149702,Moyenisauropus cf. natator,species,52873,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,Sinemurian,201.3,190.8,30917
1163976,occ,,I,149703,Moyenisauropus natator,species,52873,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,Sinemurian,201.3,190.8,30917
1163978,occ,,I,149703,Moyenisauropus vermivorus,species,83155,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,Sinemurian,201.3,190.8,30917
1164016,occ,,,51859,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Kimmeridgian,,157.3,152.1,33897
1164018,occ,,,142027,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Early Valanginian,,140.2,136.4,33897
1164026,occ,31712,,149729,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Barremian,,130,125.45,56191
1164034,occ,,,149733,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Campanian,,83.5,70.6,47964
1168342,occ,,,150366,Bolong yixianensis,species,173566,,Bolong yixianensis,species,173566,Early Aptian,,125.45,122.46,48107
1168354,occ,,,150367,Euhadrosauria indet.,unranked clade,68197,,Euhadrosauria,unranked clade,68197,Late Maastrichtian,,70.6,66,48109
1170377,occ,,,52477,Palaeoscincus n. sp. asper,species,63915,nomen dubium,Ankylosauridae,family,38831,Middle Campanian,Late Campanian,83.5,70.6,25127
1170976,occ,33705,,150883,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,61518
1170977,occ,,,150883,Ceratopsidae ? indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,48207
1170981,occ,,,150884,Kritosaurus ? sp.,genus,53195,,Kritosaurus,genus,53195,Late Campanian,,83.5,70.6,12319
1170982,occ,,,150885,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,12319
1170983,occ,,,62535,Kritosaurus sp.,genus,53195,,Kritosaurus,genus,53195,Late Campanian,,83.5,70.6,12319
1170985,occ,,,150887,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,12319
1170986,occ,,,150889,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,12319
1170989,occ,29162,,150890,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,12319
1170990,occ,29161,,150891,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,12319
1170991,occ,29160,,150892,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,12319
1170992,occ,29159,,150893,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,12319
1170993,occ,29158,,150894,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,12319
1171001,occ,,,150893,Ceratopsia indet.,unranked clade,91121,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,48210
1171003,occ,,,150893,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Maastrichtian,,72.1,66,48210
1171004,occ,,,150892,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Maastrichtian,,72.1,66,48210
1171013,occ,,,150890,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Maastrichtian,,72.1,66,48210
1171019,occ,,,150896,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,12319
1171020,occ,,,49016,Anatosaurus sp.,genus,38756,subjective synonym of,Edmontosaurus,genus,38761,Maastrichtian,,72.1,66,12319
1171168,occ,,,52089,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,48217
1171169,occ,,,150931,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,48217
1171178,occ,,,150932,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,48217
1171179,occ,,,150933,Anatosaurus annectens,species,64349,recombined as,Edmontosaurus annectens,species,54239,Maastrichtian,,72.1,66,12319
1171200,occ,31430,,52686,Triceratops ? horridus,species,63759,,Triceratops horridus,species,63766,Maastrichtian,,72.1,66,55599
1171317,occ,,,14601,cf. Triceratops sp.,genus,38862,,Triceratops,genus,38862,Lancian,,70.6,66,803
1171574,occ,,,45878,Anatosaurus annectens,species,64349,recombined as,Edmontosaurus annectens,species,54239,Maastrichtian,,72.1,66,12319
1171606,occ,,,150976,Anatosaurus sp.,genus,38756,subjective synonym of,Edmontosaurus,genus,38761,Maastrichtian,,72.1,66,12319
1171607,occ,,,52695,Anatosaurus sp.,genus,38756,subjective synonym of,Edmontosaurus,genus,38761,Maastrichtian,,72.1,66,12319
1171609,occ,,,11931,Anatosaurus sp.,genus,38756,subjective synonym of,Edmontosaurus,genus,38761,Maastrichtian,,72.1,66,12319
1171638,occ,,,131865,Anatosaurus sp.,genus,38756,subjective synonym of,Edmontosaurus,genus,38761,Late Maastrichtian,,70.6,66,12319
1171639,occ,,,57142,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,12319
1171640,occ,,,150977,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,12319
1171642,occ,,,150978,Corythosaurus casuarius,species,56403,,Corythosaurus casuarius,species,56403,Campanian,,83.6,72.1,12319
1171643,occ,,,52469,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Early Maastrichtian,,70.6,66,12319
1171644,occ,33995,,150979,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,Maastrichtian,83.5,66,12319
1171645,occ,,,150980,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,Maastrichtian,83.5,66,12319
