treeID,clade,rep,null_DIC,slow_DIC,asym_DIC,null_post_mean_intercept,null_post_mean,null_lower95_CI_intercept,null_upper95_CI_intercept,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean_intercept,slow_post_mean,slow_post_mean_2,slow_lower95_CI_intercept,slow_upper95_CI_intercept,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean_intercept,asym_post_mean,asym_post_mean_sqrt,asym_lower95_CI_intercept,asym_upper95_CI_intercept,asym_lower95_CI,asym_upper95_CI,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
tree_42,orni,47,953.9471254,947.3182832,944.1092645,1.800309402,0.005452195,1.461662979,2.077254375,0.003651693,0.007203235,450,0.002222222,1.164904455,0.020393364,-6.34E-05,0.617442587,1.619767765,0.011278364,0.029695078,-9.77E-05,-2.04E-05,391.4196033,0.002222222,-0.524829224,-0.018329714,0.496024621,-1.86921389,0.936599549,-0.030675631,-0.003091611,0.163715185,0.744613426,295.6745703,0.506666667
tree_42,orni,48,950.2379538,942.1213381,938.249051,1.808349185,0.005263357,1.47865578,2.118398421,0.003382296,0.007219029,450,0.002222222,1.204040386,0.01970529,-6.13E-05,0.668747648,1.680322184,0.010404475,0.029058325,-9.79E-05,-1.97E-05,450,0.002222222,-0.547745316,-0.018867321,0.503389843,-2.043962963,0.653929443,-0.031361666,-0.005708812,0.242665399,0.783144928,261.5284876,0.413333333
tree_42,orni,49,931.3744104,924.904323,921.6326212,1.810182916,0.005220819,1.515963028,2.148021031,0.00319595,0.00710123,450,0.002222222,1.18092416,0.019834411,-6.23E-05,0.535543421,1.651287206,0.010708295,0.029882053,-1.03E-04,-2.09E-05,253.3879981,0.002222222,-0.594889931,-0.019427453,0.513756832,-2.098134242,0.803314988,-0.03455208,-0.00693273,0.244402892,0.807355187,166.1937369,0.448888889
tree_42,orni,50,939.8358524,932.6804404,929.3431548,1.807883003,0.005406071,1.496995351,2.124804893,0.003392098,0.007330331,500.6164356,0.002222222,1.137825201,0.02058866,-6.41E-05,0.638259098,1.678325742,0.012183174,0.03073115,-1.03E-04,-2.42E-05,360.1006283,0.002222222,-0.521303523,-0.018219956,0.493639394,-1.920886715,0.801550599,-0.030125008,-0.004575691,0.225761537,0.771405848,321.9320591,0.435555556
tree_42,sauro,1,621.0507723,619.5765143,618.6663187,2.110480747,0.003670047,1.883932154,2.338144838,0.001627543,0.006161318,544.0510654,0.002222222,1.791858893,0.017344008,-6.10E-05,1.512037849,2.048063853,0.00924249,0.025869972,-9.97E-05,-2.68E-05,450,0.002222222,0.951160049,-0.011474581,0.305610833,0.034999257,1.686367953,-0.02174961,-0.00150434,0.103928942,0.504263055,450,0.04
tree_42,sauro,2,627.3992726,625.5412928,624.9571377,2.119446471,0.003862806,1.906486332,2.35428236,0.001266372,0.005997659,450,0.002222222,1.795621035,0.017424327,-6.05E-05,1.501705965,2.058622991,0.009483572,0.02652638,-1.00E-04,-2.81E-05,363.9112119,0.002222222,0.990002427,-0.010804176,0.293914332,0.213519346,1.802471969,-0.021024753,-0.001883992,0.116152594,0.483245905,450,0.004444444
tree_42,sauro,3,656.6653606,655.2132116,654.2562482,2.11898139,0.003722986,1.908191553,2.336498671,0.001495483,0.005758108,450,0.002222222,1.780692353,0.017763874,-6.24E-05,1.53414538,2.12840546,0.008930115,0.024597649,-9.35E-05,-2.27E-05,450,0.002222222,0.927806175,-0.011705266,0.311825286,0.18317241,1.657415923,-0.020712095,-0.001283284,0.144250851,0.520063159,664.6291733,0.022222222
tree_42,sauro,4,632.3568997,630.3520888,629.4398308,2.103212268,0.003841947,1.861388221,2.348306447,0.001634285,0.006025327,450,0.002222222,1.792650088,0.017148002,-5.92E-05,1.502512385,2.08694743,0.007299286,0.025390739,-9.49E-05,-1.52E-05,384.6799136,0.002222222,0.97588271,-0.011009021,0.299813178,0.280114708,1.888713471,-0.019909517,-0.001211267,0.1018429,0.481723837,450,0.017777778
tree_42,sauro,5,651.8235913,649.5751602,648.7928332,2.123769194,0.003307936,1.889252603,2.339873092,0.001081849,0.005488534,390.6732451,0.002222222,1.778964952,0.01780078,-6.40E-05,1.519743074,2.117536737,0.009277261,0.026356811,-9.59E-05,-2.42E-05,276.0326223,0.002222222,0.935334515,-0.011912092,0.311100736,0.208279024,1.602696599,-0.021270772,-0.003142215,0.136143728,0.494062489,450,0.013333333
tree_42,sauro,6,650.7665202,648.6487726,647.4652355,2.117698804,0.00371887,1.917965839,2.309897495,0.001183695,0.006029746,394.5471993,0.002222222,1.773944927,0.017912367,-6.31E-05,1.491522281,2.05710709,0.009025965,0.026345658,-1.02E-04,-2.72E-05,548.3538808,0.002222222,0.938329241,-0.011416993,0.309521308,0.171568166,1.588324801,-0.021608176,-0.003149804,0.111730837,0.481656077,389.8727224,0.008888889
tree_42,sauro,7,626.1998168,624.183421,623.6494761,2.119649921,0.003623901,1.898366763,2.328183151,0.001106755,0.006044257,450,0.002222222,1.801576123,0.016783778,-5.85E-05,1.518164737,2.0478084,0.008115237,0.024242771,-9.50E-05,-2.44E-05,450,0.002222222,1.010814095,-0.010803305,0.291755288,0.178925567,1.703316544,-0.01972855,-0.002506961,0.115865944,0.468067281,389.7569523,0.013333333
tree_42,sauro,8,638.7050321,636.5667357,636.1439704,2.115574247,0.003617647,1.894447921,2.340633869,0.001401115,0.005664845,450,0.002222222,1.782604413,0.017300802,-6.05E-05,1.49373992,2.085514278,0.008110718,0.026647184,-1.04E-04,-2.49E-05,450,0.002222222,0.96903401,-0.011248615,0.301024035,0.241636597,1.76274942,-0.020571993,-0.001865956,0.113821147,0.478045601,450,0.013333333
tree_42,sauro,9,656.4503585,654.0094654,653.17251,2.124217295,0.003201974,1.900293159,2.340164327,6.87E-04,0.005192536,450,0.002222222,1.790625064,0.017017815,-6.14E-05,1.447453768,2.068440905,0.00858567,0.025092129,-9.50E-05,-2.46E-05,339.1470302,0.002222222,0.952264371,-0.012027284,0.30883806,0.265398209,1.721566564,-0.0208234,-0.002763589,0.115783057,0.47354685,450,0.017777778
tree_42,sauro,10,626.675124,624.8086476,624.1342974,2.113640637,0.003717917,1.918060158,2.373519297,0.001641173,0.006024056,513.5261036,0.002222222,1.79307244,0.017083265,-5.99E-05,1.518387698,2.083773252,0.009464344,0.025129758,-9.48E-05,-2.62E-05,450,0.002222222,0.937924931,-0.011506039,0.307941154,0.239386696,1.641438066,-0.019553886,-0.002730262,0.136209074,0.474167215,450,0.008888889
tree_42,sauro,11,663.3439233,661.109578,659.992939,2.107829213,0.003039346,1.885422906,2.331976397,6.96E-04,0.005140171,446.7577495,0.002222222,1.787083286,0.017217663,-6.27E-05,1.471822436,2.070036651,0.007792075,0.025557471,-9.80E-05,-2.29E-05,338.9509408,0.002222222,0.906044466,-0.012565155,0.318799667,0.169859911,1.758320343,-0.022118881,-0.003444306,0.122454111,0.510212219,450,0.035555556
tree_42,sauro,12,640.4515523,638.372025,637.065085,2.116255866,0.003435492,1.926552555,2.338312195,9.91E-04,0.005559153,450,0.002222222,1.763499566,0.018181669,-6.47E-05,1.49891057,2.075385823,0.00847194,0.02532266,-9.51E-05,-2.30E-05,450,0.002222222,0.960782543,-0.01137244,0.304514459,0.236022435,1.628786508,-0.020738176,-0.002132472,0.119218097,0.473369395,450,0.004444444
tree_42,sauro,13,634.0768845,631.9405519,631.6418143,2.114733775,0.003679332,1.889129767,2.329463294,0.001481984,0.006123893,450,0.002222222,1.782593609,0.017614152,-6.14E-05,1.473255947,2.084119669,0.009068208,0.025824552,-9.06E-05,-1.98E-05,450,0.002222222,0.946386731,-0.011449747,0.307327199,0.20523528,1.764623338,-0.021193472,-0.00186275,0.109841425,0.484550196,513.9216303,0.008888889
tree_42,sauro,14,639.8528141,637.5571465,637.1422421,2.114216652,0.0036046,1.926235279,2.337589597,0.001427875,0.005989441,450,0.002222222,1.775969954,0.017825702,-6.24E-05,1.449572126,2.045557458,0.008445075,0.026190055,-1.01E-04,-2.72E-05,306.096594,0.002222222,0.926331048,-0.011539788,0.312201726,0.075413891,1.587523372,-0.020003515,-0.001274802,0.120707417,0.493971275,450,0.022222222
tree_42,sauro,15,633.3641144,631.3264533,630.6281765,2.122562885,0.003948643,1.90965799,2.32677766,0.001683682,0.006166621,374.4537684,0.002222222,1.780505892,0.018030492,-6.27E-05,1.498982283,2.05795604,0.010039974,0.026686248,-9.48E-05,-2.43E-05,510.4243171,0.002222222,0.949692002,-0.011135057,0.30702672,0.233212797,1.578186456,-0.019356653,-0.00239495,0.134970598,0.466846877,450,0.002222222
tree_42,sauro,16,628.5490283,626.1195415,625.4402813,2.116870652,0.003138269,1.885420985,2.322583454,9.37E-04,0.005505118,450,0.002222222,1.781740787,0.017726591,-6.38E-05,1.461258473,2.117280183,0.008731242,0.027663848,-1.05E-04,-2.85E-05,450,0.002222222,0.938414483,-0.012071174,0.310790034,0.192851613,1.644622397,-0.021614421,-0.003727527,0.133226936,0.489202744,450,0.008888889
tree_42,sauro,17,674.5544052,672.7141312,671.6375176,2.124029331,0.003562821,1.925144594,2.347636552,9.69E-04,0.005608756,516.3916326,0.002222222,1.800353468,0.017199009,-5.99E-05,1.486096075,2.082838092,0.008023117,0.025539143,-9.65E-05,-2.26E-05,450,0.002222222,0.892473386,-0.012312859,0.322716887,0.166790653,1.512181123,-0.020884608,-0.003831975,0.148901384,0.48739843,374.7141044,0.013333333
tree_42,sauro,18,627.7527919,626.2538657,625.950988,2.120337258,0.003563964,1.891566885,2.333966857,0.001336987,0.005875569,527.9414572,0.002222222,1.784775469,0.017198661,-6.07E-05,1.520163366,2.065453825,0.008021575,0.024307899,-9.25E-05,-2.27E-05,773.836006,0.002222222,0.964916451,-0.011482947,0.304397123,0.272684672,1.764139496,-0.020364306,-0.001291521,0.121841866,0.47373358,450,0.002222222
tree_42,sauro,19,627.027139,625.4287244,624.9786583,2.1054282,0.003539633,1.8414112,2.318356633,0.001403853,0.005857652,527.9416403,0.002222222,1.780434712,0.017568804,-6.21E-05,1.4767205,2.029384543,0.008217136,0.026310747,-1.02E-04,-2.78E-05,450,0.002222222,0.950111388,-0.011695513,0.308834772,0.108583717,1.629851135,-0.020769869,-0.002468889,0.120039345,0.489119583,375.1482456,0.013333333
tree_42,sauro,20,616.0552228,614.2489667,613.7619599,2.110874814,0.003524689,1.884598721,2.314955161,0.001252406,0.005825346,450,0.002222222,1.78387332,0.017545518,-6.23E-05,1.454268123,2.031229898,0.009376612,0.025669497,-9.54E-05,-2.13E-05,450,0.002222222,0.97902459,-0.011151465,0.299938624,0.152733058,1.713017708,-0.020379304,-0.001610312,0.114075932,0.500362474,450,0.008888889
tree_42,sauro,21,639.0280596,636.4708013,636.6010049,2.115384722,0.003538331,1.91638152,2.346275919,9.77E-04,0.005622741,450,0.002222222,1.776180055,0.017695999,-6.25E-05,1.493106765,2.078965526,0.008844777,0.025581226,-1.05E-04,-3.11E-05,450,0.002222222,0.947683052,-0.011469571,0.305873408,0.171523681,1.661134506,-0.0204944,-0.001884983,0.117003679,0.491681422,620.3758809,0.017777778
tree_42,sauro,22,633.1538764,631.4338901,630.6826617,2.117259657,0.003596567,1.893582965,2.340138549,0.001337703,0.005746658,450,0.002222222,1.769266652,0.01779585,-6.26E-05,1.49130849,2.033930044,0.009394425,0.025801229,-9.71E-05,-2.69E-05,450,0.002222222,0.962121183,-0.011161654,0.301876791,0.269155295,1.633773028,-0.020533223,-0.002603153,0.095448201,0.450208462,450,0.004444444
tree_42,sauro,23,650.4890875,648.1208895,647.6328808,2.113935762,0.003554025,1.863008408,2.335715946,0.001028756,0.005537532,450,0.002222222,1.777727458,0.017680814,-6.29E-05,1.467068754,2.032117182,0.008688218,0.025600755,-9.62E-05,-2.34E-05,450,0.002222222,0.964450867,-0.011366849,0.303909086,0.217324044,1.680433581,-0.020446102,-0.002220389,0.11464425,0.486894313,522.4312588,0.004444444
tree_42,sauro,24,626.6713242,625.3897826,624.23421,2.114915647,0.003615088,1.880227832,2.324583294,0.001158456,0.005699181,450,0.002222222,1.807691698,0.016633106,-5.84E-05,1.524479717,2.090379628,0.009346616,0.024285506,-9.35E-05,-2.80E-05,450,0.002222222,1.041918673,-0.010465482,0.283337921,0.285103399,1.819157481,-0.019296418,5.03E-04,0.106986676,0.484230015,450,0.008888889
tree_42,sauro,25,621.2145014,619.5800044,619.12488,2.109313136,0.003755691,1.878948788,2.353625066,0.00133969,0.006328171,450,0.002222222,1.777232015,0.017545696,-6.11E-05,1.496053686,2.106480849,0.009605607,0.026231328,-9.86E-05,-2.58E-05,450,0.002222222,0.992695039,-0.010799885,0.295130532,0.230345843,1.739040517,-0.019703134,-9.50E-04,0.120982706,0.487476454,538.2820892,0.004444444
tree_42,sauro,26,645.3160642,643.2424649,642.5674241,2.105993808,0.003967863,1.891629598,2.311825156,0.001808409,0.006377597,450,0.002222222,1.762953475,0.018276057,-6.37E-05,1.495307113,2.010279895,0.010226563,0.025984895,-9.73E-05,-2.81E-05,581.4439894,0.002222222,0.953540376,-0.011143948,0.304840756,0.30019071,1.656723684,-0.019508691,-9.55E-04,0.13970965,0.48098604,450,0.013333333
tree_42,sauro,27,646.5080731,644.2469547,643.3659316,2.113944551,0.003411011,1.918502112,2.372572052,8.10E-04,0.00522558,450,0.002222222,1.784452069,0.01759335,-6.20E-05,1.511083042,2.073021896,0.009567944,0.026918156,-9.58E-05,-2.20E-05,450,0.002222222,0.946902788,-0.011780532,0.310655641,0.042610983,1.618868136,-0.020216257,-0.002136391,0.116410008,0.496290425,450,0.013333333
tree_42,sauro,28,627.3222476,625.486141,624.69868,2.103526333,0.003844774,1.904472333,2.346237142,0.001241744,0.00621994,450,0.002222222,1.780224593,0.017441782,-6.10E-05,1.509299519,2.054054314,0.008843062,0.026737293,-1.01E-04,-2.27E-05,450,0.002222222,0.943900148,-0.011257057,0.305988001,0.223742356,1.632852679,-0.020769943,-0.002827577,0.136830117,0.482286659,450,0.004444444
tree_42,sauro,29,662.2621671,660.4733538,659.7675126,2.120478107,0.003456679,1.913985127,2.345801825,0.001109387,0.005364077,408.1815639,0.002222222,1.799706607,0.016922869,-6.02E-05,1.539380509,2.102636239,0.009767486,0.025009882,-9.56E-05,-3.09E-05,626.1321937,0.002222222,0.963333393,-0.011529718,0.303314299,0.129170623,1.61681682,-0.019729493,-0.002195189,0.124339693,0.484523348,450,0.008888889
tree_42,sauro,30,621.9105776,619.4686032,618.7108896,2.108733323,0.003474325,1.871812622,2.315057023,0.001055247,0.005622898,450,0.002222222,1.791561045,0.01733548,-6.13E-05,1.482676141,2.037020459,0.009247264,0.025961942,-9.40E-05,-2.08E-05,450,0.002222222,0.976801869,-0.011340378,0.301278457,0.197366702,1.628245668,-0.019916845,-0.002984986,0.136072488,0.479700285,450,0.013333333
tree_42,sauro,31,640.1670863,638.4463908,637.838376,2.119154199,0.003530018,1.912322001,2.337762388,0.001413171,0.005846032,450,0.002222222,1.780767914,0.017636475,-6.27E-05,1.510368247,2.071639611,0.008689522,0.025459602,-9.48E-05,-2.39E-05,450,0.002222222,0.96173697,-0.011242302,0.301352597,0.282784854,1.71235873,-0.0196065,-0.001652558,0.118886876,0.474297265,388.4732642,0.002222222
tree_42,sauro,32,620.4718349,618.6566957,617.8856315,2.112262424,0.003596489,1.903143358,2.352013602,0.001277337,0.00592919,450,0.002222222,1.796052697,0.0168402,-5.87E-05,1.518068452,2.108776546,0.00698357,0.024976135,-9.28E-05,-1.82E-05,450,0.002222222,0.998530659,-0.010884261,0.294253766,0.151085294,1.682059981,-0.020617044,-0.001285946,0.120915141,0.489914597,328.5551949,0.004444444
tree_42,sauro,33,609.8602611,608.1302131,607.081729,2.110441987,0.003621002,1.892317958,2.361684191,0.001281977,0.005860179,450,0.002222222,1.788979331,0.017097967,-5.97E-05,1.481461927,2.052586641,0.009273765,0.025794743,-9.32E-05,-2.38E-05,450,0.002222222,0.996954521,-0.010911947,0.296412613,0.203939059,1.730904405,-0.021387887,-0.001212114,0.111043183,0.489694338,543.2634061,0.013333333
tree_42,sauro,34,673.4781617,670.9916551,670.3869163,2.113577126,0.003630073,1.862584696,2.297824155,0.001514325,0.005606473,450,0.002222222,1.797839933,0.017063487,-5.99E-05,1.508964803,2.065643949,0.008999855,0.024415975,-9.04E-05,-2.07E-05,450,0.002222222,0.961655337,-0.011436335,0.305351376,0.294308255,1.634212279,-0.020080369,-0.002813791,0.14056344,0.483490245,450,0.008888889
tree_42,sauro,35,657.4215349,655.2679956,654.2532509,2.100882607,0.003540799,1.886739979,2.293737714,0.001228524,0.005774715,450,0.002222222,1.770317329,0.01793345,-6.36E-05,1.519403188,2.111372163,0.009142705,0.026095436,-9.55E-05,-2.45E-05,859.8028337,0.002222222,0.920765666,-0.01189753,0.314575459,0.13087362,1.592735345,-0.021231569,-0.004035493,0.133626302,0.483952502,531.9108424,0.026666667
tree_42,sauro,36,657.8116592,655.3938795,654.802657,2.119501504,0.003337222,1.927746647,2.335789079,0.001336112,0.005552433,450,0.002222222,1.78157934,0.017801095,-6.36E-05,1.486997742,2.079969445,0.008983852,0.025858729,-9.60E-05,-2.36E-05,450,0.002222222,0.906574742,-0.012350194,0.319655713,0.112402233,1.662062129,-0.021215691,-0.001509873,0.107380216,0.496764998,383.2440122,0.031111111
tree_42,sauro,37,632.1068398,630.3717121,629.7589464,2.117484637,0.003619678,1.886244428,2.318528963,0.001272444,0.005867875,366.0808538,0.002222222,1.786371461,0.017351818,-6.10E-05,1.501287021,2.074535293,0.009689322,0.026098041,-9.72E-05,-2.58E-05,450,0.002222222,0.982223465,-0.01083751,0.295894898,0.098338624,1.693579572,-0.021337642,-0.001486547,0.103891221,0.486889879,450,0.026666667
tree_42,sauro,38,603.8686597,602.0052423,601.5166497,2.09670429,0.003918759,1.877257178,2.343843867,0.001735583,0.006523296,450,0.002222222,1.786199049,0.017064474,-5.84E-05,1.472259597,2.039589178,0.007897835,0.025207269,-1.02E-04,-2.29E-05,682.6287679,0.002222222,1.003193347,-0.010515599,0.291298147,0.364874218,1.882610586,-0.019842156,-6.18E-04,0.08158158,0.450768998,450,0.008888889
tree_42,sauro,39,615.7707604,614.0365699,612.9026997,2.110482824,0.003593907,1.869767779,2.316922669,0.001476941,0.005963807,450,0.002222222,1.792900632,0.017020589,-6.03E-05,1.472243475,2.064355778,0.006771204,0.024319289,-9.71E-05,-1.82E-05,450,0.002222222,1.020492029,-0.01083755,0.290947402,0.257167686,1.838664412,-0.019269211,-2.28E-05,0.094277259,0.475582178,450,0.008888889
tree_42,sauro,40,639.0601134,636.5154992,636.3890383,2.11813618,0.003437772,1.944139813,2.337655687,0.001048861,0.005524908,379.0236219,0.002222222,1.792313468,0.016962731,-6.01E-05,1.500955384,2.087694842,0.008934185,0.025575726,-9.97E-05,-2.39E-05,450,0.002222222,0.960743443,-0.011668039,0.305759922,0.163633327,1.690651083,-0.02127979,-0.00134567,0.098485527,0.488992579,450,0.022222222
tree_42,sauro,41,673.2421231,671.0435718,670.0320692,2.119654731,0.003575515,1.88786848,2.325008814,0.001171898,0.005601026,391.8369296,0.002222222,1.803065591,0.017052796,-6.01E-05,1.528012445,2.106367746,0.007851634,0.02510973,-9.45E-05,-1.96E-05,450,0.002222222,0.996682796,-0.010889157,0.295431916,0.301681908,1.776665497,-0.020838036,-0.001651893,0.119952508,0.47776543,450,0.008888889
tree_42,sauro,42,626.7629899,624.8329744,624.2439264,2.107419101,0.003675325,1.896988826,2.313294384,0.001165578,0.005791954,450,0.002222222,1.784038704,0.017425897,-6.11E-05,1.510067448,2.064161038,0.009426487,0.025871467,-9.95E-05,-2.74E-05,450,0.002222222,0.997333523,-0.010892283,0.294297649,0.217284768,1.690740929,-0.02078869,-0.002055495,0.1254887,0.489997351,450,0.013333333
tree_42,sauro,43,621.3291227,619.3685116,618.7142916,2.108504421,0.003746752,1.866177286,2.352520921,0.001482762,0.006181099,422.450208,0.002222222,1.799941605,0.017137059,-5.99E-05,1.534324939,2.092496803,0.008655089,0.02565141,-9.51E-05,-2.03E-05,450,0.002222222,0.993733509,-0.0110533,0.297965916,0.298611519,1.769185143,-0.020921015,-0.002664191,0.132263924,0.492332353,450,0.002222222
tree_42,sauro,44,603.5583637,602.0912718,601.3383056,2.090623434,0.003775934,1.874523036,2.294299019,0.001200925,0.005975957,547.4547098,0.002222222,1.789378282,0.016790211,-5.80E-05,1.512855511,2.098510272,0.00808962,0.025611812,-9.53E-05,-2.05E-05,450,0.002222222,1.014895591,-0.010386193,0.288511847,0.361774695,1.897851992,-0.020195236,-2.46E-04,0.075734383,0.45856735,496.9155359,0.017777778
tree_42,sauro,45,638.2237749,635.9238292,635.4276498,2.113870206,0.003726113,1.896155339,2.327175646,0.0014137,0.006136501,450,0.002222222,1.78673506,0.017133218,-6.01E-05,1.486021008,2.079669243,0.008140602,0.026070234,-9.89E-05,-2.08E-05,450,0.002222222,1.013891284,-0.01066614,0.290442977,0.367246492,1.755288644,-0.019039026,-0.001411787,0.117756699,0.462369843,312.0670787,0.004444444
tree_42,sauro,46,643.6431598,641.2711977,640.8974154,2.117646384,0.003807768,1.897842211,2.346564561,0.001372473,0.006253217,450,0.002222222,1.800887815,0.016825417,-5.86E-05,1.4820956,2.05178465,0.007587969,0.02428451,-9.44E-05,-2.19E-05,450,0.002222222,1.016860801,-0.010634977,0.290093534,0.288307998,1.729853817,-0.01950397,-0.001253309,0.076661222,0.445915256,450,0.008888889
tree_42,sauro,47,627.1915765,625.4187278,624.4865942,2.106508537,0.003653598,1.862197392,2.301530646,0.001612099,0.00590132,450,0.002222222,1.777173267,0.017527663,-6.16E-05,1.498172283,2.070866548,0.007774846,0.026630024,-9.57E-05,-1.81E-05,450,0.002222222,0.973501191,-0.011213488,0.299964101,0.254691263,1.683947152,-0.020340117,-0.002241494,0.117448291,0.458171093,450,0.008888889
tree_42,sauro,48,644.4270109,642.3556709,641.3764224,2.116010806,0.003545233,1.885325309,2.326817508,0.001078557,0.005753496,525.9495234,0.002222222,1.782462831,0.017356245,-6.08E-05,1.469827937,2.058426526,0.0088407,0.026053075,-9.89E-05,-2.51E-05,776.7847725,0.002222222,0.977642741,-0.011215813,0.299195234,0.14855009,1.653644064,-0.02041406,-0.001444812,0.122233281,0.49533886,450,0.013333333
tree_42,sauro,49,645.3129658,642.4878652,641.7976066,2.10233597,0.003846647,1.887502653,2.324959002,8.87E-04,0.005774411,450,0.002222222,1.779062566,0.017787351,-6.21E-05,1.479582532,2.064341792,0.009960761,0.026304807,-9.82E-05,-2.71E-05,332.1207539,0.002222222,0.945532374,-0.011243548,0.307414972,0.145770054,1.629409922,-0.021244692,-0.002800915,0.137397795,0.506700022,368.2828822,0.013333333
tree_42,sauro,50,638.7434975,636.7440468,635.9110556,2.107614072,0.003852077,1.870452037,2.276156102,0.001455014,0.005978383,450,0.002222222,1.786816581,0.017458808,-6.03E-05,1.508963916,2.126467438,0.007908071,0.024765982,-1.01E-04,-2.49E-05,450,0.002222222,1.008675538,-0.010468341,0.292155125,0.193657329,1.780837694,-0.020984544,-0.001561254,0.110629415,0.484831041,450,0.002222222
tree_42,thero,1,1048.215149,1042.695323,1037.39448,2.054998907,0.003938072,1.829941389,2.229122066,0.002581803,0.005544955,450,0.002222222,1.71285757,0.013745754,-4.38E-05,1.397575851,2.006316899,0.007190597,0.019313249,-7.14E-05,-1.81E-05,382.6878354,0.002222222,0.85576595,-0.010522183,0.288465746,0.230227021,1.476246955,-0.018909908,-0.003980559,0.156825045,0.438790266,450,0.004444444
tree_42,thero,2,1024.13988,1018.380709,1013.794977,2.049298817,0.004335869,1.860208059,2.216813552,0.002903221,0.005945218,450,0.002222222,1.719604592,0.013987538,-4.36E-05,1.423324014,1.969489281,0.007465121,0.019543386,-7.09E-05,-1.90E-05,450,0.002222222,0.801038937,-0.010841281,0.299471628,-0.008646739,1.378882615,-0.018468176,-0.004265028,0.173034322,0.463690724,327.4491018,0.022222222
tree_42,thero,3,1018.694929,1013.138699,1008.668532,2.047715482,0.004066513,1.861300629,2.2700881,0.00249337,0.005616619,450,0.002222222,1.691760893,0.01413236,-4.51E-05,1.414833883,2.01511545,0.006576683,0.020420683,-7.55E-05,-1.78E-05,575.8367066,0.002222222,0.815893236,-0.010744722,0.295611178,0.090990211,1.523975296,-0.018464036,-0.002249431,0.128876569,0.445162197,450,0.04
tree_42,thero,4,1016.439209,1009.25022,1005.042105,2.054165474,0.004161093,1.858658711,2.25934619,0.002815026,0.0055953,450,0.002222222,1.70289932,0.014365589,-4.58E-05,1.390445814,1.982926161,0.008837944,0.02082914,-7.34E-05,-2.05E-05,450,0.002222222,0.804380866,-0.010810609,0.298767168,0.148196952,1.4647928,-0.018648076,-0.003749587,0.145921791,0.438708249,450,0.013333333
tree_42,thero,5,1044.817933,1038.756183,1034.014551,2.051412009,0.004009579,1.861835679,2.25940842,0.002606564,0.005467633,450,0.002222222,1.71084494,0.014157042,-4.55E-05,1.417771969,2.027379964,0.00847319,0.020350768,-7.06E-05,-1.72E-05,495.8990503,0.002222222,0.794800079,-0.011364641,0.305372465,0.151086431,1.492792576,-0.018933144,-0.003675559,0.158710565,0.453749357,450,0.035555556
tree_42,thero,6,982.6526498,976.1054984,972.0105565,2.048201425,0.004478848,1.843402261,2.216522574,0.003085008,0.005906997,450,0.002222222,1.71090944,0.013744688,-4.18E-05,1.414600768,2.006171799,0.008291475,0.019331648,-6.94E-05,-1.99E-05,450,0.002222222,0.819539794,-0.010298406,0.292627162,0.169654403,1.516172541,-0.018492192,-0.002898145,0.144488371,0.435281599,595.1287928,0.017777778
tree_42,thero,7,1011.094496,1005.086911,1000.467864,2.048788068,0.004132535,1.85883412,2.24657032,0.002621785,0.005566627,450,0.002222222,1.675686078,0.014682951,-4.71E-05,1.40569241,1.949792871,0.008792816,0.020430171,-7.16E-05,-1.97E-05,450,0.002222222,0.814646296,-0.010743612,0.297440043,0.157817614,1.505633895,-0.018068121,-0.00195059,0.123549069,0.433988468,450,0.04
tree_42,thero,8,1046.708565,1040.954033,1036.35951,2.032355562,0.004502425,1.859391998,2.218060912,0.003015125,0.005920049,450,0.002222222,1.710220579,0.013783357,-4.20E-05,1.420102434,2.000452065,0.008416679,0.019591833,-6.73E-05,-1.76E-05,450,0.002222222,0.858561625,-0.009831151,0.283363295,0.196483342,1.497068935,-0.01650696,-0.002239479,0.119784602,0.411437641,376.003462,0.031111111
tree_42,thero,9,1008.71303,1002.753283,998.0920549,2.036302026,0.004251369,1.8434545,2.20921066,0.002729676,0.005820236,511.8779507,0.002222222,1.688544049,0.014312748,-4.50E-05,1.400465154,1.968208189,0.00773647,0.020044808,-7.41E-05,-2.04E-05,546.1806604,0.002222222,0.832996655,-0.010252602,0.28950938,0.133671497,1.601131961,-0.018040451,-0.001535371,0.122313993,0.437289041,383.9438137,0.04
tree_42,thero,10,1033.838639,1026.676313,1022.499257,2.055310093,0.004256815,1.880326244,2.259747521,0.002738124,0.005635544,450,0.002222222,1.703816375,0.014347202,-4.48E-05,1.430167,1.956024504,0.008631626,0.019693467,-7.09E-05,-2.07E-05,500.0143552,0.002222222,0.792574286,-0.010818937,0.300942154,0.020903402,1.414887145,-0.019581974,-0.003489769,0.14823547,0.462633116,390.2823595,0.026666667
tree_42,thero,11,1010.200497,1005.923798,1000.46755,2.040063756,0.004118652,1.83106593,2.209517391,0.002677171,0.005596055,450,0.002222222,1.708887726,0.013676932,-4.28E-05,1.389749278,1.962813889,0.007928129,0.019291405,-6.67E-05,-1.63E-05,450,0.002222222,0.813551144,-0.010794861,0.296889792,0.173041181,1.424773439,-0.017764884,-0.003824151,0.16078416,0.431285952,450,0.008888889
