treeID,clade,rep,null_DIC,slow_DIC,asym_DIC,null_post_mean,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean,slow_post_mean_2,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean,asym_post_mean_sqrt,asym_lower95_CI,asym_upper95_CI,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
tree_42,sauro,16,667.5874351,669.2596893,631.4951967,0.005326426,4.71E-04,0.009855075,450,0.031111111,0.042208018,-1.76E-04,0.029722959,0.051447562,-2.17E-04,-1.19E-04,386.8251773,0.002222222,-0.022636744,0.530247585,-0.026245986,-0.018648641,0.472102802,0.57567407,454.0955293,0.002222222
tree_42,sauro,17,720.8060482,721.8754931,677.7023669,0.005591603,0.001134308,0.01043983,450,0.017777778,0.042697953,-1.77E-04,0.032748615,0.053481887,-2.25E-04,-1.26E-04,450,0.002222222,-0.022381227,0.530575788,-0.025842211,-0.019110675,0.489113907,0.579873301,450,0.002222222
tree_42,sauro,18,667.9526628,669.4015803,632.106958,0.005579155,5.87E-04,0.009637784,450,0.026666667,0.041625943,-1.73E-04,0.029202296,0.052419106,-2.23E-04,-1.23E-04,450,0.002222222,-0.022238702,0.528189925,-0.025768593,-0.018664235,0.484222264,0.575446692,450,0.002222222
tree_42,sauro,19,667.2928155,668.5682848,631.1819867,0.005498237,0.001184073,0.00963183,450,0.008888889,0.04135578,-1.72E-04,0.030178012,0.052656935,-2.28E-04,-1.29E-04,450,0.002222222,-0.022312116,0.529104977,-0.025568791,-0.018540241,0.483838949,0.573064288,450,0.002222222
tree_42,sauro,20,653.7671413,656.0988545,619.6356564,0.005497001,0.001713877,0.01015464,450,0.004444444,0.041969976,-1.74E-04,0.029424408,0.052756888,-2.25E-04,-1.17E-04,450,0.002222222,-0.02228645,0.527362882,-0.025437272,-0.017668477,0.48175318,0.578819696,450,0.002222222
tree_42,sauro,21,680.5256569,681.5098925,642.0553606,0.005575696,0.001484149,0.010486084,450,0.022222222,0.042220608,-1.75E-04,0.032500133,0.053441707,-2.23E-04,-1.30E-04,450,0.002222222,-0.02224941,0.528313909,-0.026194594,-0.018985877,0.480435633,0.574778605,541.2942034,0.002222222
tree_42,sauro,22,673.6302028,675.0203331,637.1854782,0.00540296,0.001037,0.009625202,450,0.026666667,0.041970175,-1.74E-04,0.029649097,0.051115261,-2.20E-04,-1.25E-04,450,0.002222222,-0.022229544,0.528651614,-0.025693553,-0.018373009,0.480024271,0.575357139,434.5435767,0.002222222
tree_42,sauro,23,692.5977329,694.4686304,653.6955911,0.005619357,0.001397441,0.010405767,450,0.013333333,0.043026404,-1.79E-04,0.032711168,0.053822132,-2.26E-04,-1.30E-04,537.6061858,0.002222222,-0.022331555,0.529090569,-0.025620004,-0.018258597,0.478654141,0.573902044,450,0.002222222
tree_42,sauro,24,666.7188868,667.6240126,630.9025733,0.005684385,0.001286429,0.010321429,351.8275558,0.022222222,0.040201503,-1.69E-04,0.029860411,0.051703672,-2.18E-04,-1.14E-04,450,0.002222222,-0.022409793,0.527130607,-0.02614228,-0.018197286,0.477163678,0.577752508,376.8512529,0.002222222
tree_42,sauro,25,660.3349105,661.803214,625.4111652,0.005793168,0.001052885,0.010209502,450,0.004444444,0.04177183,-1.74E-04,0.03017832,0.052800728,-2.29E-04,-1.24E-04,450,0.002222222,-0.022125215,0.528854902,-0.025828518,-0.018762177,0.473337071,0.569265815,450,0.002222222
tree_42,sauro,26,686.6414433,688.8309614,648.7104188,0.005918819,0.001599809,0.010723147,450,0.013333333,0.042275471,-1.75E-04,0.031444529,0.052298178,-2.25E-04,-1.31E-04,694.0467028,0.002222222,-0.022098282,0.528653376,-0.026096009,-0.018860713,0.486243052,0.582156613,450,0.002222222
tree_42,sauro,27,688.7511932,689.9853584,649.0460222,0.005502321,7.15E-04,0.009505787,450,0.031111111,0.042433453,-1.76E-04,0.033043234,0.054058996,-2.28E-04,-1.32E-04,407.1263762,0.002222222,-0.022457826,0.531297281,-0.026405085,-0.019011597,0.486924992,0.576275835,671.6493214,0.002222222
tree_42,sauro,28,667.0660199,668.092554,631.082355,0.005728081,4.05E-04,0.010727091,450,0.031111111,0.041346709,-1.71E-04,0.030497696,0.051563537,-2.15E-04,-1.20E-04,553.4101062,0.002222222,-0.022181924,0.528864736,-0.025687939,-0.018343735,0.485386592,0.573334826,450,0.002222222
tree_42,sauro,29,706.7353434,707.2413928,665.5576758,0.005376365,0.001487341,0.010446933,450,0.013333333,0.041975935,-1.74E-04,0.030551768,0.052076592,-2.27E-04,-1.25E-04,450,0.002222222,-0.022663044,0.531761675,-0.02655157,-0.019348726,0.484013572,0.578459913,450,0.002222222
tree_42,sauro,30,660.2943123,661.8734928,625.4293007,0.005355369,6.40E-04,0.009697901,450,0.022222222,0.042098659,-1.76E-04,0.030083605,0.052285423,-2.21E-04,-1.21E-04,293.6259616,0.002222222,-0.022437156,0.529320609,-0.025939121,-0.018761402,0.486024915,0.573856739,450,0.002222222
tree_42,sauro,31,680.2206493,682.5348755,643.8581656,0.005537873,0.001431384,0.010497523,450,0.017777778,0.042189498,-1.76E-04,0.030306528,0.051351154,-2.21E-04,-1.24E-04,450,0.002222222,-0.022335456,0.530715052,-0.026139284,-0.018514634,0.479756835,0.582053454,450,0.002222222
tree_42,sauro,32,658.631797,659.728526,624.0109736,0.005598521,2.55E-04,0.009661982,379.9433841,0.022222222,0.041013432,-1.70E-04,0.031257786,0.05249749,-2.21E-04,-1.23E-04,427.6471143,0.002222222,-0.022180287,0.525514325,-0.02568984,-0.018578404,0.484702904,0.578856956,450,0.002222222
tree_42,sauro,33,646.7972,649.235034,613.5094224,0.005757544,8.25E-04,0.00990094,386.8915765,0.013333333,0.041274119,-1.71E-04,0.030476231,0.053822149,-2.34E-04,-1.22E-04,450,0.002222222,-0.022377864,0.530507994,-0.026040278,-0.019227636,0.486150286,0.581463432,450,0.002222222
tree_42,sauro,34,718.9702816,719.7563543,676.7418071,0.005547072,0.001224319,0.00925624,450,0.004444444,0.041808296,-1.74E-04,0.031063985,0.051665222,-2.15E-04,-1.23E-04,546.9656741,0.002222222,-0.02238828,0.530462104,-0.025641391,-0.018583983,0.4823173,0.574787951,450,0.002222222
tree_42,sauro,35,700.6672067,703.314885,660.7394813,0.005632559,0.001545067,0.010564848,389.6039873,0.013333333,0.042325917,-1.76E-04,0.030645659,0.051404094,-2.22E-04,-1.28E-04,450,0.002222222,-0.022364141,0.529671626,-0.026137285,-0.018604102,0.48103158,0.574358646,377.9223049,0.002222222
tree_42,sauro,36,702.4318862,703.3158144,660.3399763,0.005445737,8.87E-04,0.009681734,450,0.013333333,0.042868476,-1.78E-04,0.033276695,0.053540841,-2.26E-04,-1.36E-04,380.767444,0.002222222,-0.022505394,0.53147529,-0.02603962,-0.019277069,0.487958343,0.581209405,450,0.002222222
tree_42,sauro,37,672.6717598,674.7843519,636.3333101,0.005856429,0.001204467,0.010531574,450,0.026666667,0.042603494,-1.78E-04,0.031965196,0.052369766,-2.23E-04,-1.29E-04,450,0.002222222,-0.022126511,0.526969313,-0.02605467,-0.018698464,0.47966541,0.569264391,450,0.002222222
tree_42,sauro,38,640.4123516,641.9899655,607.6681168,0.00555086,6.81E-04,0.010454223,732.5008232,0.04,0.041170498,-1.72E-04,0.02941372,0.052567554,-2.24E-04,-1.17E-04,450,0.002222222,-0.022059886,0.525566906,-0.025753951,-0.018308253,0.482155558,0.578549581,450,0.002222222
tree_42,sauro,39,653.79122,655.3150484,619.2393336,0.005197251,6.21E-04,0.010354854,450,0.031111111,0.041410089,-1.74E-04,0.029207223,0.052864448,-2.28E-04,-1.22E-04,534.6818675,0.002222222,-0.022347365,0.528655603,-0.026007434,-0.018774361,0.481692734,0.577931903,450,0.002222222
tree_42,sauro,40,679.8363487,681.2841812,642.2744863,0.005584562,0.001593239,0.010729607,450,0.002222222,0.04177276,-1.74E-04,0.030651343,0.05253191,-2.19E-04,-1.21E-04,450,0.002222222,-0.022686436,0.531280226,-0.026485732,-0.019484679,0.484895297,0.574507719,450,0.002222222
tree_42,sauro,41,718.8253102,719.2610363,676.3211264,0.005473002,0.00114613,0.009754287,450,0.017777778,0.041616838,-1.75E-04,0.031278305,0.051781214,-2.19E-04,-1.29E-04,450,0.002222222,-0.022419729,0.528826669,-0.026368429,-0.019248273,0.486278537,0.574713223,450,0.002222222
tree_42,sauro,42,667.5336866,668.0276727,630.5480522,0.005675282,7.23E-04,0.010525126,579.3561409,0.022222222,0.041478083,-1.72E-04,0.030879822,0.050960939,-2.18E-04,-1.19E-04,450,0.002222222,-0.022223879,0.528960346,-0.025834935,-0.018303308,0.479348649,0.574022903,450,0.002222222
tree_42,sauro,43,660.0703829,662.0718841,624.9405257,0.005819809,0.001266104,0.010453873,388.2666729,0.022222222,0.041739386,-1.74E-04,0.032744554,0.053709022,-2.18E-04,-1.20E-04,452.020666,0.002222222,-0.022082365,0.527639333,-0.025501828,-0.018743111,0.482390529,0.568477236,418.2212441,0.002222222
tree_42,sauro,44,640.3911975,641.7520496,607.7170239,0.005957812,0.001387771,0.011096763,450,0.013333333,0.041306483,-1.72E-04,0.028604976,0.05207325,-2.20E-04,-1.18E-04,450,0.002222222,-0.022124617,0.526133128,-0.026100217,-0.018202777,0.478780122,0.574643174,450,0.002222222
tree_42,sauro,45,678.9892044,679.9920571,641.2897183,0.005693392,2.17E-04,0.01023369,450,0.022222222,0.041220376,-1.72E-04,0.029298606,0.049520115,-2.13E-04,-1.24E-04,531.0450369,0.002222222,-0.022225875,0.528629959,-0.025898698,-0.018348345,0.481342727,0.572456547,450,0.002222222
tree_42,sauro,46,686.0142566,687.0324132,647.3059392,0.00560068,7.63E-04,0.009973003,450,0.031111111,0.041797905,-1.75E-04,0.030808972,0.050585437,-2.25E-04,-1.30E-04,218.5250443,0.002222222,-0.022181693,0.527342924,-0.025494582,-0.018455357,0.479805734,0.57071485,373.0212453,0.002222222
tree_42,sauro,47,666.4792619,668.7588918,630.7916224,0.005417151,8.32E-04,0.009491911,759.4270767,0.008888889,0.042388051,-1.76E-04,0.030155108,0.053126411,-2.29E-04,-1.27E-04,450,0.002222222,-0.022426792,0.529501184,-0.026111397,-0.018844095,0.485048122,0.576845829,450,0.002222222
tree_42,sauro,48,685.9791763,686.7101977,647.7241672,0.00548002,0.001447751,0.009875902,328.7227334,0.013333333,0.04146801,-1.72E-04,0.030285958,0.051192148,-2.15E-04,-1.17E-04,450,0.002222222,-0.022480223,0.529737378,-0.026244681,-0.019163238,0.490954595,0.577437183,450,0.002222222
tree_42,sauro,49,686.7107386,688.5069101,648.0317982,0.0059989,0.001196324,0.010509513,450,0.008888889,0.042192317,-1.76E-04,0.031420408,0.05249149,-2.23E-04,-1.28E-04,366.1783513,0.002222222,-0.022078821,0.528178303,-0.025607455,-0.018582371,0.476443852,0.568499508,450,0.002222222
tree_42,sauro,50,678.7034811,681.0975821,642.1771857,0.005904988,0.001216698,0.010554004,450,0.013333333,0.04165304,-1.73E-04,0.032638858,0.051669491,-2.12E-04,-1.21E-04,450,0.002222222,-0.022102177,0.527254756,-0.025399026,-0.018491915,0.47200841,0.56845375,450,0.002222222
tree_42,thero,1,1135.252832,1122.742119,1040.766166,0.00568209,0.003262326,0.008398718,450,0.002222222,0.040372818,-1.54E-04,0.034573658,0.045131246,-1.78E-04,-1.32E-04,450,0.002222222,-0.019434893,0.471624563,-0.022919381,-0.016580896,0.424674419,0.51426314,450,0.002222222
tree_42,thero,2,1111.271313,1101.18627,1017.254781,0.006264846,0.003962369,0.008854407,450,0.002222222,0.040871153,-1.54E-04,0.03549691,0.04498814,-1.76E-04,-1.33E-04,450,0.002222222,-0.019136561,0.469381041,-0.022696198,-0.016266078,0.42573753,0.508463199,580.0053614,0.002222222
tree_42,thero,3,1105.152756,1094.47028,1011.817041,0.006037831,0.00320318,0.008146093,450,0.002222222,0.040428565,-1.53E-04,0.034398938,0.044866846,-1.74E-04,-1.28E-04,450,0.002222222,-0.019121869,0.467529223,-0.022588135,-0.016036667,0.42809258,0.515800609,450,0.002222222
tree_42,thero,4,1103.833219,1092.498406,1008.436296,0.005935514,0.003485878,0.008318476,881.5893826,0.002222222,0.041247875,-1.57E-04,0.036263468,0.045909243,-1.79E-04,-1.35E-04,450,0.002222222,-0.01914236,0.469487563,-0.021987903,-0.016125249,0.427800185,0.508782101,450,0.002222222
tree_42,thero,5,1130.471253,1118.574382,1037.262758,0.006069587,0.003731659,0.008882434,517.2281195,0.002222222,0.040434866,-1.54E-04,0.035208782,0.045691992,-1.77E-04,-1.32E-04,450,0.002222222,-0.019496262,0.473592977,-0.02237975,-0.015925282,0.43288869,0.521610955,450,0.002222222
tree_42,thero,6,1069.712106,1060.925766,975.7620292,0.006156601,0.00341718,0.008322801,450,0.002222222,0.040818533,-1.53E-04,0.035641842,0.04545652,-1.76E-04,-1.32E-04,450,0.002222222,-0.018657735,0.464498947,-0.022568939,-0.015872511,0.422640107,0.513426515,450,0.002222222
tree_42,thero,7,1097.323551,1086.435754,1003.392496,0.00612211,0.003395412,0.008383707,498.7445261,0.002222222,0.040808264,-1.55E-04,0.035529385,0.04571967,-1.78E-04,-1.33E-04,450,0.002222222,-0.01906117,0.468422099,-0.022129015,-0.016142481,0.431508321,0.513945216,544.7590107,0.002222222
tree_42,thero,8,1136.152722,1124.001886,1040.764092,0.006150672,0.003588076,0.008635187,536.2683061,0.002222222,0.040378493,-1.51E-04,0.035800778,0.045680049,-1.72E-04,-1.28E-04,450,0.002222222,-0.018491007,0.461948671,-0.021961977,-0.016020271,0.423798498,0.506482432,450,0.002222222
tree_42,thero,9,1095.329482,1083.747316,1001.441906,0.006174625,0.003580617,0.008916598,703.0597596,0.002222222,0.040740404,-1.54E-04,0.035761423,0.045716403,-1.79E-04,-1.35E-04,450,0.002222222,-0.019016958,0.467101892,-0.022106274,-0.015620638,0.421930104,0.506640055,383.3038364,0.002222222
tree_42,thero,10,1124.595004,1111.068605,1025.615337,0.006153033,0.003849566,0.008940617,450,0.002222222,0.040879298,-1.54E-04,0.035994627,0.045413208,-1.76E-04,-1.32E-04,450,0.002222222,-0.01883935,0.467145871,-0.021724124,-0.015381454,0.423007289,0.508240292,450,0.002222222
tree_42,thero,11,1096.277833,1085.345269,1004.723507,0.006069566,0.003496205,0.008501359,558.6929715,0.002222222,0.039854641,-1.51E-04,0.034587863,0.04517734,-1.73E-04,-1.25E-04,288.2537934,0.002222222,-0.019055216,0.467247595,-0.022257856,-0.015633099,0.420350472,0.511883533,450,0.002222222
tree_42,thero,12,1119.346532,1108.002114,1024.466892,0.006028253,0.003596186,0.008663202,450,0.002222222,0.040566247,-1.54E-04,0.035599298,0.045622671,-1.79E-04,-1.33E-04,450,0.002222222,-0.019473552,0.473662783,-0.022845819,-0.016403605,0.42748431,0.517399292,450,0.002222222
tree_42,thero,13,1130.52696,1118.301898,1034.08055,0.00581307,0.003389502,0.008329181,450,0.002222222,0.041007084,-1.57E-04,0.036526176,0.046084045,-1.76E-04,-1.32E-04,389.7613856,0.002222222,-0.019598322,0.47453133,-0.022368556,-0.016153148,0.431564638,0.515988088,450,0.002222222
tree_42,thero,14,1133.498609,1118.913061,1036.054861,0.006077605,0.003718971,0.008820212,556.7508823,0.002222222,0.040901021,-1.55E-04,0.035743401,0.045700486,-1.75E-04,-1.32E-04,450,0.002222222,-0.019062026,0.467655296,-0.022103993,-0.015451438,0.427314088,0.516565952,450,0.002222222
tree_42,thero,15,1128.231234,1117.505988,1033.09217,0.006121768,0.003701725,0.008587632,450,0.002222222,0.039996496,-1.50E-04,0.035368108,0.045554973,-1.75E-04,-1.27E-04,450,0.002222222,-0.01867317,0.463582641,-0.021841052,-0.015917751,0.426161427,0.510413473,450,0.002222222
tree_42,thero,16,1080.91554,1072.100773,990.9484383,0.005986957,0.003566875,0.008612823,450,0.002222222,0.039870039,-1.51E-04,0.034129872,0.044464328,-1.74E-04,-1.26E-04,450,0.002222222,-0.019244745,0.469845046,-0.022353118,-0.016203359,0.424651084,0.508130978,450,0.002222222
tree_42,thero,17,1102.361586,1090.333228,1005.89777,0.006070499,0.003509168,0.008705325,391.4578383,0.002222222,0.040799322,-1.54E-04,0.036280047,0.045588743,-1.76E-04,-1.33E-04,450,0.002222222,-0.018897217,0.466670625,-0.021948138,-0.015644516,0.424006606,0.50624271,450,0.002222222
tree_42,thero,18,1104.630308,1093.752765,1008.771603,0.006294474,0.003790438,0.008849118,450,0.002222222,0.040762586,-1.52E-04,0.036432,0.046221856,-1.73E-04,-1.28E-04,450,0.002222222,-0.018671555,0.465742909,-0.021781642,-0.015285611,0.426189828,0.50670509,450,0.002222222
tree_42,thero,19,1094.092629,1083.559813,1000.755036,0.006278965,0.003637149,0.008963132,606.4470298,0.002222222,0.040711054,-1.54E-04,0.034728455,0.045049009,-1.75E-04,-1.33E-04,450,0.002222222,-0.018853745,0.465272896,-0.02189179,-0.015567313,0.423857516,0.509456743,450,0.002222222
tree_42,thero,20,1144.315766,1130.228187,1047.124269,0.005857796,0.003746975,0.008721343,450,0.002222222,0.041123821,-1.56E-04,0.035549074,0.045495696,-1.76E-04,-1.31E-04,355.2773192,0.002222222,-0.019073658,0.468962929,-0.022056343,-0.016248082,0.425805597,0.504046308,329.1855921,0.002222222
tree_42,thero,21,1105.375836,1094.932138,1011.177516,0.006227978,0.003722766,0.009008116,450,0.002222222,0.040573062,-0.000152879,0.035021971,0.045252295,-1.75E-04,-1.31E-04,450,0.002222222,-0.018773657,0.465209431,-0.021911406,-0.015398568,0.422621656,0.506485041,450,0.002222222
tree_42,thero,22,1087.092048,1076.069524,993.3626545,0.006286016,0.00382767,0.008810912,528.0294212,0.002222222,0.040812998,-1.54E-04,0.035513504,0.045224404,-1.77E-04,-1.34E-04,519.0680124,0.002222222,-0.018986973,0.46782895,-0.022207836,-0.015417294,0.426415648,0.514018545,450,0.002222222
tree_42,thero,23,1121.924583,1109.981734,1024.826582,0.006299195,0.003639981,0.008769766,478.1053131,0.002222222,0.04066607,-1.51E-04,0.036543866,0.045343537,-1.71E-04,-1.30E-04,450,0.002222222,-0.018037049,0.457764624,-0.020898264,-0.014573335,0.410152779,0.492131641,337.1539158,0.002222222
tree_42,thero,24,1122.654721,1110.925963,1026.597542,0.005733561,0.002717699,0.008158464,365.7411202,0.002222222,0.040870535,-1.56E-04,0.035566504,0.045432169,-1.78E-04,-1.32E-04,450,0.002222222,-0.019600369,0.474697174,-0.022391872,-0.016267446,0.433300792,0.516303512,668.1952879,0.002222222
tree_42,thero,25,1126.845656,1113.597997,1030.661882,0.005852563,0.003549415,0.008420719,450,0.002222222,0.040520251,-1.53E-04,0.035809999,0.045811774,-1.73E-04,-1.28E-04,450,0.002222222,-0.01921273,0.468541307,-0.022227952,-0.01596718,0.430099955,0.516876906,450,0.002222222
tree_42,thero,26,1087.132432,1076.002955,994.1018406,0.006058236,0.003354432,0.00824631,450,0.002222222,0.040653561,-1.54E-04,0.035615654,0.045870185,-1.76E-04,-1.33E-04,354.1022293,0.002222222,-0.019123683,0.468166755,-0.022243443,-0.015866816,0.426162893,0.511812415,450,0.002222222
tree_42,thero,27,1138.092313,1124.469883,1039.884,0.006002825,0.003702903,0.00807236,450,0.002222222,0.041211709,-1.57E-04,0.036510539,0.046098481,-1.75E-04,-1.34E-04,450,0.002222222,-0.019435367,0.473780035,-0.02281168,-0.016344806,0.431803987,0.520311884,450,0.002222222
tree_42,thero,28,1117.772215,1105.334598,1022.926648,0.005615373,0.003463918,0.008228996,450,0.002222222,0.040615574,-1.56E-04,0.035257553,0.045384388,-1.77E-04,-1.31E-04,569.8127574,0.002222222,-0.019321436,0.470839893,-0.022620408,-0.016130385,0.427145432,0.514985439,450,0.002222222
tree_42,thero,29,1099.986006,1092.072574,1006.892989,0.005869099,0.003141169,0.008426463,450,0.002222222,0.040170236,-1.53E-04,0.035306157,0.045576837,-1.74E-04,-1.29E-04,450,0.002222222,-0.019497167,0.47198717,-0.022817815,-0.016059337,0.430518757,0.52261366,375.5371952,0.002222222
tree_42,thero,30,1136.747917,1124.161457,1038.585667,0.006017077,0.003703423,0.008324147,450,0.002222222,0.041136556,-1.56E-04,0.03532908,0.045196739,-1.78E-04,-1.34E-04,450,0.002222222,-0.019344258,0.472178761,-0.022612323,-0.016535584,0.43132888,0.513085403,450,0.002222222
tree_42,thero,31,1103.998788,1091.710928,1007.717555,0.005958898,0.003443261,0.008293782,450,0.002222222,0.041131647,-1.55E-04,0.036162306,0.045414585,-1.74E-04,-1.32E-04,450,0.002222222,-0.019069274,0.469937975,-0.022455794,-0.015982438,0.424998753,0.515660345,389.6491093,0.002222222
tree_42,thero,32,1117.219015,1107.234262,1025.496032,0.005901491,0.0036747,0.008352297,450,0.002222222,0.03997728,-1.53E-04,0.034690795,0.045337904,-1.77E-04,-1.32E-04,450,0.002222222,-0.019711256,0.474187224,-0.022886802,-0.016531703,0.428367934,0.513134505,450,0.002222222
tree_42,thero,33,1138.783382,1125.090861,1039.866168,0.006103246,0.0034826,0.008370665,450,0.002222222,0.040943939,-1.55E-04,0.036384889,0.046019987,-1.76E-04,-1.32E-04,450,0.002222222,-0.019094719,0.469297833,-0.022154145,-0.015821028,0.429490688,0.513277101,392.1153349,0.002222222
tree_42,thero,34,1084.89441,1074.356684,994.1167126,0.006017392,0.003699666,0.008597641,450,0.002222222,0.040344403,-1.54E-04,0.035123683,0.045105966,-1.75E-04,-1.29E-04,450,0.002222222,-0.019587129,0.473658263,-0.02246247,-0.016499304,0.427636032,0.517491596,450,0.002222222
tree_42,thero,35,1081.69342,1072.741047,990.9203375,0.006052523,0.003388432,0.00838242,450,0.002222222,0.040568002,-1.54E-04,0.035679284,0.045929803,-1.77E-04,-1.29E-04,450,0.002222222,-0.019270661,0.470113872,-0.022392361,-0.016256122,0.430334562,0.513342916,450,0.002222222
tree_42,thero,36,1113.251478,1100.045389,1018.879794,0.005922277,0.003374079,0.008675867,538.7624683,0.002222222,0.04042223,-1.54E-04,0.035379622,0.045958008,-1.80E-04,-1.32E-04,450,0.002222222,-0.019463242,0.472321187,-0.022724742,-0.016055437,0.426693883,0.514723379,450,0.002222222
tree_42,thero,37,1129.559429,1115.177219,1031.291065,0.006135766,0.003649456,0.008624669,450,0.002222222,0.041558868,-1.57E-04,0.036493542,0.045804518,-1.77E-04,-1.34E-04,323.2836206,0.002222222,-0.019184099,0.470700671,-0.022321793,-0.016090242,0.431082133,0.515116959,450,0.002222222
tree_42,thero,38,1137.403858,1123.3462,1038.576937,0.006122069,0.003705737,0.008934104,450,0.002222222,0.04121089,-1.56E-04,0.036415034,0.045602286,-1.78E-04,-1.35E-04,450,0.002222222,-0.019058487,0.469139508,-0.022336216,-0.01562798,0.421578023,0.510058673,532.592638,0.002222222
tree_42,thero,39,1122.169727,1108.843679,1024.088209,0.006447319,0.003868261,0.009216352,541.4348562,0.002222222,0.041108182,-1.53E-04,0.036496847,0.04479643,-1.70E-04,-1.32E-04,450,0.002222222,-0.018518812,0.463718584,-0.021634604,-0.01506313,0.41414989,0.498935497,450,0.002222222
tree_42,thero,40,1098.188667,1089.363756,1004.110413,0.006087525,0.003683898,0.008904255,450,0.002222222,0.040486138,-1.54E-04,0.035001105,0.044999795,-1.74E-04,-1.28E-04,450,0.002222222,-0.019105581,0.469058707,-0.022241758,-0.016015191,0.428424491,0.509621328,450,0.002222222
tree_42,thero,41,1076.458176,1067.015862,982.7151546,0.006227563,0.003666084,0.008908007,450,0.002222222,0.040761977,-1.53E-04,0.035796085,0.045451433,-1.77E-04,-1.34E-04,450,0.002222222,-0.018624896,0.464674453,-0.021524066,-0.016081678,0.422654051,0.500947667,450,0.002222222
tree_42,thero,42,1129.268772,1116.465057,1032.881492,0.006175264,0.003657379,0.008665636,450,0.002222222,0.041251308,-1.56E-04,0.036227515,0.045768884,-1.77E-04,-1.35E-04,450,0.002222222,-0.018980417,0.467857976,-0.022007342,-0.015864769,0.424357232,0.507105707,347.1429357,0.002222222
tree_42,thero,43,1110.613764,1099.892394,1017.820707,0.006273563,0.003638301,0.008855893,677.0326776,0.002222222,0.040574215,-1.54E-04,0.035246976,0.045559422,-1.73E-04,-1.27E-04,450,0.002222222,-0.018995992,0.467183117,-0.021844455,-0.0158161,0.42725056,0.50910639,450,0.002222222
tree_42,thero,44,1147.098307,1133.681477,1047.989116,0.006231935,0.003583248,0.008435879,450,0.002222222,0.041097575,-1.55E-04,0.035789331,0.044862326,-1.74E-04,-1.33E-04,450,0.002222222,-0.019018387,0.46987717,-0.021946107,-0.015932672,0.428813823,0.509479991,450,0.002222222
tree_42,thero,45,1126.010617,1113.244496,1029.626339,0.005928224,0.003334126,0.008655479,330.4684933,0.002222222,0.040879184,-1.55E-04,0.036429506,0.045876996,-1.76E-04,-1.34E-04,450,0.002222222,-0.019300015,0.471921915,-0.022177538,-0.016044208,0.429221303,0.517158325,450,0.002222222
tree_42,thero,46,1093.893732,1085.47148,1002.770408,0.006035577,0.003324347,0.008201885,450,0.002222222,0.040431343,-1.53E-04,0.035482348,0.044901216,-1.75E-04,-1.32E-04,450,0.002222222,-0.019416966,0.471495283,-0.023430877,-0.01649517,0.422036846,0.512553519,450,0.002222222
tree_42,thero,47,1125.822482,1114.255877,1030.027503,0.006024262,0.003429306,0.008282001,424.9247246,0.002222222,0.040641308,-1.55E-04,0.035445818,0.045289127,-1.76E-04,-1.32E-04,450,0.002222222,-0.019553394,0.474455422,-0.022633759,-0.016254386,0.428094559,0.511474525,450,0.002222222
tree_42,thero,48,1112.836526,1100.323378,1020.142664,0.005866258,0.00375951,0.00817529,387.6120381,0.002222222,0.040139612,-1.54E-04,0.035567164,0.045744561,-1.78E-04,-1.32E-04,353.8275498,0.002222222,-0.019676337,0.473288299,-0.023007264,-0.016399346,0.431566917,0.519401269,450,0.002222222
tree_42,thero,49,1131.696697,1118.104762,1034.213203,0.006240024,0.003579006,0.008855658,450,0.002222222,0.040842844,-1.54E-04,0.036528915,0.046105454,-1.77E-04,-1.34E-04,450,0.002222222,-0.019286784,0.469847708,-0.022519301,-0.016290765,0.42981697,0.515887554,625.4791807,0.002222222
tree_42,thero,50,1128.252709,1114.690424,1029.596125,0.006339907,0.003956507,0.009079123,450,0.002222222,0.041439716,-1.56E-04,0.036288541,0.045576126,-1.75E-04,-1.34E-04,450,0.002222222,-0.018753456,0.467841023,-0.021608727,-0.01547707,0.431470006,0.510726562,450,0.002222222
tree_105,all,1,1659.461922,1660.226002,1585.293485,0.008573363,0.006094823,0.011010068,450,0.002222222,0.044288802,-1.68E-04,0.040642681,0.048299434,-1.87E-04,-1.51E-04,450,0.002222222,-0.019584116,0.492392192,-0.022171881,-0.016277317,0.459423927,0.528359221,372.267017,0.002222222
tree_105,all,2,1655.857247,1661.050232,1583.18044,0.008699148,0.006579717,0.011169678,450,0.002222222,0.043752518,-1.64E-04,0.039708095,0.047237583,-1.82E-04,-1.46E-04,389.4071939,0.002222222,-0.01885139,0.48268763,-0.021296579,-0.015963008,0.449414876,0.518483878,450,0.002222222
tree_105,all,3,1649.97617,1642.482554,1558.548468,0.009008201,0.006882352,0.011196691,530.2687227,0.002222222,0.045120876,-1.71E-04,0.041418902,0.048271166,-1.86E-04,-1.54E-04,450,0.002222222,-0.019294723,0.489200757,-0.022024574,-0.016567962,0.454511224,0.522824586,450,0.002222222
tree_105,all,4,1663.625425,1671.665928,1603.163875,0.008438498,0.006328807,0.010849314,450,0.002222222,0.043836163,-1.67E-04,0.039513451,0.047773683,-1.85E-04,-1.47E-04,450,0.002222222,-0.019382568,0.489234336,-0.02204997,-0.016417804,0.455111291,0.523672072,450,0.002222222
