tree,age,max,min
Mallon.phy,97.43206740366296,93.5,66
Mallon.phy,95.96187127013691,93.5,66
Mallon.phy,95.80377127043903,93.5,66
Mallon.phy,96.80108557152562,93.5,66
Mallon.phy,96.80784352077171,93.5,66
Mallon.phy,96.38991829119622,93.5,66
Mallon.phy,95.51488100462593,93.5,66
Mallon.phy,96.1580339153763,93.5,66
Mallon.phy,93.9795412280131,93.5,66
Mallon.phy,96.79269845187665,93.5,66
Mallon.phy,95.68931738119572,93.5,66
Mallon.phy,96.9786900258623,93.5,66
Mallon.phy,97.31332375332713,93.5,66
Mallon.phy,94.81087861638517,93.5,66
Mallon.phy,93.96116508864797,93.5,66
Mallon.phy,96.40592573178,93.5,66
Mallon.phy,95.54584838221781,93.5,66
Mallon.phy,96.31632597721182,93.5,66
Mallon.phy,95.3191227320116,93.5,66
Mallon.phy,95.80479397778399,93.5,66
Mallon.phy,96.31740791527554,93.5,66
Mallon.phy,96.96618521148339,93.5,66
Mallon.phy,93.7683434852399,93.5,66
Mallon.phy,96.49827703442425,93.5,66
Mallon.phy,93.79924050569534,93.5,66
Mallon.phy,95.32969647930004,93.5,66
Mallon.phy,97.00766364480369,93.5,66
Mallon.phy,93.65545673891901,93.5,66
Mallon.phy,94.28739307257347,93.5,66
Mallon.phy,95.71280070468784,93.5,66
Mallon.phy,94.94869034732692,93.5,66
Mallon.phy,95.57747920928523,93.5,66
Mallon.phy,97.36424510828219,93.5,66
Mallon.phy,94.38935669939964,93.5,66
Mallon.phy,94.51130370879545,93.5,66
Mallon.phy,96.58029681961052,93.5,66
Mallon.phy,96.83039558222518,93.5,66
Mallon.phy,95.72410955624655,93.5,66
Mallon.phy,95.9387775962241,93.5,66
Mallon.phy,95.24958537728526,93.5,66
Mallon.phy,96.35734120812268,93.5,66
Mallon.phy,97.20938257151283,93.5,66
Mallon.phy,95.19774981867522,93.5,66
Mallon.phy,96.28448388800025,93.5,66
Mallon.phy,95.01631060410291,93.5,66
Mallon.phy,95.75837601539679,93.5,66
Mallon.phy,94.43031312008388,93.5,66
Mallon.phy,95.99964307299815,93.5,66
Mallon.phy,97.2989130328875,93.5,66
Mallon.phy,94.4601064146962,93.5,66
Mallon.phy,94.64850712059997,93.5,66
Mallon.phy,95.19828556869179,93.5,66
Mallon.phy,94.97040404137223,93.5,66
Mallon.phy,95.27720936704426,93.5,66
Mallon.phy,95.9213807654567,93.5,66
Mallon.phy,94.90343340681865,93.5,66
Mallon.phy,96.56596794161014,93.5,66
Mallon.phy,94.57400116426871,93.5,66
Mallon.phy,94.8513590477407,93.5,66
Mallon.phy,97.25687045264058,93.5,66
Mallon.phy,95.84737551449798,93.5,66
Mallon.phy,96.72886589448899,93.5,66
Mallon.phy,96.01956284092739,93.5,66
Mallon.phy,97.12231056438759,93.5,66
Mallon.phy,96.00568257425911,93.5,66
Mallon.phy,96.33836818216369,93.5,66
Mallon.phy,93.51403818181716,93.5,66
Mallon.phy,96.53177957762964,93.5,66
Mallon.phy,96.03586782081985,93.5,66
Mallon.phy,96.30877783135512,93.5,66
Mallon.phy,96.02664745100773,93.5,66
Mallon.phy,93.64483983842656,93.5,66
Mallon.phy,97.01157875619829,93.5,66
Mallon.phy,96.49398951069452,93.5,66
Mallon.phy,97.14319327692502,93.5,66
Mallon.phy,93.69799290751106,93.5,66
Mallon.phy,96.1169870859012,93.5,66
Mallon.phy,93.97609308189712,93.5,66
Mallon.phy,94.92073804023676,93.5,66
Mallon.phy,95.70267627085559,93.5,66
Mallon.phy,96.00818926678039,93.5,66
Mallon.phy,95.42009359546937,93.5,66
Raven.phy,237.54272608761676,237,70.6
Raven.phy,235.3188153479714,237,70.6
Raven.phy,229.32450016145594,237,70.6
Raven.phy,237.83998616389,237,70.6
Raven.phy,233.87167032947764,237,70.6
Raven.phy,231.5526899381075,237,70.6
Raven.phy,235.61590837081894,237,70.6
Raven.phy,233.557773378212,237,70.6
Raven.phy,237.21694644540548,237,70.6
Raven.phy,230.3967007806059,237,70.6
Raven.phy,237.4622031513136,237,70.6
Raven.phy,235.70847191102803,237,70.6
Raven.phy,236.05217614211142,237,70.6
Raven.phy,237.13873534905724,237,70.6
Raven.phy,235.79732287791558,237,70.6
Raven.phy,230.6396018762607,237,70.6
Raven.phy,230.64043256896548,237,70.6
Raven.phy,235.48481338936836,237,70.6
Raven.phy,230.32545138918795,237,70.6
Raven.phy,230.31901204655878,237,70.6
Raven.phy,234.7337538106367,237,70.6
Raven.phy,232.6666693133302,237,70.6
Raven.phy,236.49993746820837,237,70.6
Raven.phy,231.54340831935406,237,70.6
Raven.phy,237.60986715834588,237,70.6
Raven.phy,229.69756490224972,237,70.6
Raven.phy,229.9844352742657,237,70.6
Raven.phy,232.6965331500396,237,70.6
Raven.phy,233.92533285357058,237,70.6
Raven.phy,231.41614658129402,237,70.6
Raven.phy,229.0200726967305,237,70.6
Raven.phy,232.22100618714467,237,70.6
Raven.phy,234.719874992501,237,70.6
Raven.phy,233.32346834545024,237,70.6
Raven.phy,237.68107271450572,237,70.6
Raven.phy,234.46174901421182,237,70.6
Raven.phy,236.35242351400666,237,70.6
Raven.phy,236.98660205677152,237,70.6
Raven.phy,231.98345696809702,237,70.6
Raven.phy,229.5849944590591,237,70.6
Raven.phy,237.7194836847484,237,70.6
Raven.phy,237.9732511676848,237,70.6
Raven.phy,230.18449816852808,237,70.6
Raven.phy,235.86424607783556,237,70.6
Raven.phy,236.8453643647954,237,70.6
Raven.phy,234.58287346409634,237,70.6
Raven.phy,230.3102552439086,237,70.6
Raven.phy,231.622952620266,237,70.6
Raven.phy,230.86563207418658,237,70.6
Raven.phy,237.87775262026116,237,70.6
Raven.phy,235.12709991564043,237,70.6
Raven.phy,229.10131396423094,237,70.6
Raven.phy,230.5376547954511,237,70.6
Raven.phy,232.00901705166325,237,70.6
Raven.phy,229.88812456233427,237,70.6
Raven.phy,230.23404603311792,237,70.6
Raven.phy,233.02317259949632,237,70.6
Raven.phy,233.1972615411505,237,70.6
Raven.phy,231.0233220506925,237,70.6
Raven.phy,230.68247226416133,237,70.6
Raven.phy,234.43913657357916,237,70.6
Raven.phy,232.15583162615076,237,70.6
Raven.phy,235.27553416928276,237,70.6
Raven.phy,236.65739424759522,237,70.6
Raven.phy,231.34675049991347,237,70.6
Raven.phy,237.5454456799198,237,70.6
Raven.phy,234.99421249353327,237,70.6
Raven.phy,234.78302904125303,237,70.6
Raven.phy,233.0173577987589,237,70.6
Raven.phy,234.1880085603334,237,70.6
Raven.phy,236.84815055760555,237,70.6
Raven.phy,234.41044328641146,237,70.6
Raven.phy,231.6492993349675,237,70.6
Raven.phy,229.09986585844308,237,70.6
Raven.phy,230.48475977499038,237,70.6
Raven.phy,235.203126053093,237,70.6
Raven.phy,233.03025178937241,237,70.6
Raven.phy,229.8540065807756,237,70.6
Raven.phy,232.6499407235533,237,70.6
Raven.phy,237.05673650838435,237,70.6
Raven.phy,231.3220439958386,237,70.6
Raven.phy,229.64590162341483,237,70.6
Raven.phy,231.47983418847434,237,70.6
Raven.phy,233.60025534033775,237,70.6
Raven.phy,234.685002023587,237,70.6
Raven.phy,230.09550197678618,237,70.6
Raven.phy,231.53423402039334,237,70.6
Raven.phy,231.42557624331675,237,70.6
Raven.phy,231.6355041305069,237,70.6
Raven.phy,230.78911578608677,237,70.6
Raven.phy,233.16950220125727,237,70.6
Raven.phy,234.45688558463007,237,70.6
Raven.phy,234.4439648850821,237,70.6
Raven.phy,230.4906468738336,237,70.6
Raven.phy,237.89312242809683,237,70.6
Raven.phy,237.54278496839106,237,70.6
Raven.phy,229.8506392852869,237,70.6
Raven.phy,237.24457063968293,237,70.6
Raven.phy,232.39124048431404,237,70.6
Raven.phy,236.19967818981968,237,70.6
Thompson.phy,198.10135834580288,201.3,66
Thompson.phy,200.9505037679337,201.3,66
Thompson.phy,200.07489779959434,201.3,66
Thompson.phy,198.793624515133,201.3,66
Thompson.phy,199.854896092508,201.3,66
Thompson.phy,201.6603407619521,201.3,66
Thompson.phy,200.990384509624,201.3,66
Thompson.phy,200.57421260322445,201.3,66
Thompson.phy,201.7280052635586,201.3,66
Thompson.phy,197.82830441331026,201.3,66
Thompson.phy,198.3683151598787,201.3,66
Thompson.phy,195.9728664909024,201.3,66
Thompson.phy,198.75683792722413,201.3,66
Thompson.phy,202.21752968274524,201.3,66
Thompson.phy,203.065880488907,201.3,66
Thompson.phy,195.87120513892734,201.3,66
Thompson.phy,200.42241177400575,201.3,66
Thompson.phy,199.5951779171126,201.3,66
Thompson.phy,197.39039182506968,201.3,66
Thompson.phy,199.94562177951448,201.3,66
Thompson.phy,195.98304120888935,201.3,66
Thompson.phy,201.9834553021472,201.3,66
Thompson.phy,200.71083526355216,201.3,66
Thompson.phy,200.82608867629898,201.3,66
Thompson.phy,200.6863227987895,201.3,66
Thompson.phy,200.62579952124509,201.3,66
Thompson.phy,200.73577188020573,201.3,66
Thompson.phy,199.08730731841644,201.3,66
Thompson.phy,201.03163329064847,201.3,66
Thompson.phy,202.3836462932639,201.3,66
Thompson.phy,199.87336465655827,201.3,66
Thompson.phy,195.2214084390551,201.3,66
Thompson.phy,200.00113442395815,201.3,66
Thompson.phy,198.3701716769254,201.3,66
Thompson.phy,199.94745249797126,201.3,66
Thompson.phy,198.23581921723672,201.3,66
Thompson.phy,194.92609806633556,201.3,66
Thompson.phy,199.75964942174033,201.3,66
Thompson.phy,201.01042342984584,201.3,66
Thompson.phy,201.481946877623,201.3,66
Thompson.phy,199.85036079871935,201.3,66
Thompson.phy,197.35992543266622,201.3,66
Thompson.phy,200.10386203853415,201.3,66
Thompson.phy,196.1766715769889,201.3,66
Thompson.phy,199.79987964867615,201.3,66
Thompson.phy,198.5512142576743,201.3,66
Thompson.phy,200.38337871925907,201.3,66
Thompson.phy,200.62956967153588,201.3,66
Thompson.phy,200.3116215196904,201.3,66
Thompson.phy,200.92542212894188,201.3,66
Thompson.phy,200.0039692301769,201.3,66
Thompson.phy,201.2332359561231,201.3,66
Thompson.phy,202.30772363995203,201.3,66
Thompson.phy,200.19249653334265,201.3,66
Thompson.phy,201.62430972659496,201.3,66
Thompson.phy,197.98661786348094,201.3,66
Thompson.phy,201.7175083822338,201.3,66
Thompson.phy,203.29519440380392,201.3,66
Thompson.phy,202.53549834848383,201.3,66
Thompson.phy,201.51283668535763,201.3,66
Thompson.phy,199.13073257177604,201.3,66
Thompson.phy,199.2826087873662,201.3,66
Thompson.phy,196.02800319083036,201.3,66
Thompson.phy,201.46055124555716,201.3,66
Thompson.phy,199.83335969126784,201.3,66
Thompson.phy,203.12453620771413,201.3,66
Thompson.phy,200.36869114725852,201.3,66
Thompson.phy,201.5691726741614,201.3,66
Thompson.phy,199.43350560946857,201.3,66
Thompson.phy,202.40481899068692,201.3,66
Thompson.phy,201.02668554785197,201.3,66
Thompson.phy,201.3485911894357,201.3,66
Thompson.phy,201.39537334891503,201.3,66
Thompson.phy,202.23379098142033,201.3,66
Thompson.phy,195.89645773272497,201.3,66
Thompson.phy,201.15297105577775,201.3,66
Thompson.phy,201.2895194048295,201.3,66
Thompson.phy,200.7133858811576,201.3,66
Thompson.phy,198.45398350253237,201.3,66
Thompson.phy,200.02498075291516,201.3,66
Thompson.phy,199.60357591120993,201.3,66
Thompson.phy,198.36267292378471,201.3,66
Thompson.phy,202.14349642659073,201.3,66
Thompson.phy,195.0042186424369,201.3,66
Thompson.phy,198.21943242056295,201.3,66
Thompson.phy,201.67919093552047,201.3,66
Thompson.phy,198.7148674501339,201.3,66
Thompson.phy,196.47157949204558,201.3,66
Thompson.phy,200.36050566211344,201.3,66
Thompson.phy,201.1778611514252,201.3,66
Thompson.phy,203.19891772705597,201.3,66
Thompson.phy,201.79577371869237,201.3,66
Thompson.phy,200.8029321004404,201.3,66
Thompson.phy,198.18212603738067,201.3,66
Thompson.phy,201.58067779773847,201.3,66
Thompson.phy,200.58873694273643,201.3,66
Thompson.phy,198.76109339792748,201.3,66
Thompson.phy,201.45025540429634,201.3,66
Thompson.phy,198.05808999175207,201.3,66
Thompson.phy,199.29212713818998,201.3,66
